N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 4.467392000E-03 3.768378000E-03 3.299236000E-03 2.969686000E-03
1.016672606E+01 3.193358000E-03 2.669819000E-03 2.322054000E-03 2.079676000E-03
1.033324570E+01 2.255148000E-03 1.873055000E-03 1.621261000E-03 1.446815000E-03
1.049996187E+01 1.577953000E-03 1.304580000E-03 1.125495000E-03 1.001964000E-03
1.066670514E+01 1.096890000E-03 9.041820000E-04 7.784860000E-04 6.920530000E-04
1.083333839E+01 7.592610000E-04 6.248930000E-04 5.375210000E-04 4.775650000E-04
1.100000000E+01 5.243950000E-04 4.314560000E-04 3.711530000E-04 3.298430000E-04
1.116672606E+01 3.620490000E-04 2.981560000E-04 2.567810000E-04 2.284500000E-04
1.133324570E+01 2.503330000E-04 2.066320000E-04 1.819860000E-04 1.620910000E-04
1.149996187E+01 1.736990000E-04 1.439480000E-04 1.289630000E-04 1.136650000E-04
1.166670514E+01 1.212420000E-04 1.010880000E-04 9.050200000E-05 8.179700000E-05
1.183333839E+01 8.539500000E-05 7.183100000E-05 6.512300000E-05 5.883600000E-05
1.200000000E+01 6.091900000E-05 5.188100000E-05 4.766200000E-05 4.321500000E-05
1.216672606E+01 4.421600000E-05 3.827400000E-05 3.534600000E-05 3.260400000E-05
1.233324570E+01 3.280800000E-05 2.899500000E-05 2.691600000E-05 2.538400000E-05
1.249996187E+01 2.500600000E-05 2.262700000E-05 2.144400000E-05 2.051000000E-05
1.266670514E+01 1.962400000E-05 1.820700000E-05 1.749300000E-05 1.696100000E-05
1.283333839E+01 1.585700000E-05 1.509800000E-05 1.467400000E-05 1.442000000E-05
1.300000000E+01 1.313800000E-05 1.272300000E-05 1.254300000E-05 1.242800000E-05
