Bo Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.500000000E+01 1.000000000E+01 1.067106164E+00 1.024303154E+00 4.280301000E-02 1.059771900E+00 1.021340414E+00 3.843148600E-02 7.334264000E-03 2.962740000E-03
1.500000000E+01 1.016672606E+01 1.066892727E+00 1.024271853E+00 4.262087400E-02 1.061708771E+00 1.022168849E+00 3.953992200E-02 5.183956000E-03 2.103004000E-03
1.500000000E+01 1.033324570E+01 1.066581975E+00 1.024226217E+00 4.235575800E-02 1.062962874E+00 1.022751919E+00 4.021095500E-02 3.619101000E-03 1.474298000E-03
1.500000000E+01 1.049996187E+01 1.066131234E+00 1.024159897E+00 4.197133700E-02 1.063628968E+00 1.023135806E+00 4.049316200E-02 2.502266000E-03 1.024091000E-03
1.500000000E+01 1.066670514E+01 1.065481016E+00 1.024063959E+00 4.141705700E-02 1.063764655E+00 1.023357414E+00 4.040724100E-02 1.716361000E-03 7.065450000E-04
1.500000000E+01 1.083333839E+01 1.064550493E+00 1.023926120E+00 4.062437300E-02 1.063381582E+00 1.023441155E+00 3.994042700E-02 1.168911000E-03 4.849650000E-04
1.500000000E+01 1.100000000E+01 1.063234115E+00 1.023730043E+00 3.950407200E-02 1.062443763E+00 1.023398522E+00 3.904524100E-02 7.903520000E-04 3.315210000E-04
1.500000000E+01 1.116672606E+01 1.061402619E+00 1.023455162E+00 3.794745700E-02 1.060872579E+00 1.023229324E+00 3.764325500E-02 5.300400000E-04 2.258380000E-04
1.500000000E+01 1.133324570E+01 1.058914428E+00 1.023077965E+00 3.583646300E-02 1.058562523E+00 1.022924616E+00 3.563790700E-02 3.519050000E-04 1.533490000E-04
1.500000000E+01 1.149996187E+01 1.055646596E+00 1.022576335E+00 3.307026100E-02 1.055415949E+00 1.022472531E+00 3.294341800E-02 2.306470000E-04 1.038040000E-04
1.500000000E+01 1.166670514E+01 1.051554940E+00 1.021939483E+00 2.961545700E-02 1.051406222E+00 1.021869415E+00 2.953680700E-02 1.487180000E-04 7.006800000E-05
1.500000000E+01 1.183333839E+01 1.046764211E+00 1.021185475E+00 2.557873600E-02 1.046670175E+00 1.021138260E+00 2.553191500E-02 9.403600000E-05 4.721500000E-05
1.500000000E+01 1.200000000E+01 1.041661965E+00 1.020385166E+00 2.127679900E-02 1.041603666E+00 1.020353307E+00 2.125035900E-02 5.829900000E-05 3.185900000E-05
1.500000000E+01 1.216672606E+01 1.036926309E+00 1.019684141E+00 1.724216800E-02 1.036890563E+00 1.019662476E+00 1.722808700E-02 3.574600000E-05 2.166500000E-05
1.500000000E+01 1.233324570E+01 1.033387099E+00 1.019303063E+00 1.408403600E-02 1.033364864E+00 1.019288040E+00 1.407682400E-02 2.223500000E-05 1.502300000E-05
1.500000000E+01 1.249996187E+01 1.031689353E+00 1.019498129E+00 1.219122400E-02 1.031674727E+00 1.019487331E+00 1.218739600E-02 1.462600000E-05 1.079800000E-05
1.500000000E+01 1.266670514E+01 1.031955479E+00 1.020487088E+00 1.146839100E-02 1.031944971E+00 1.020478912E+00 1.146605900E-02 1.050800000E-05 8.176000000E-06
1.500000000E+01 1.283333839E+01 1.033820678E+00 1.022386166E+00 1.143451200E-02 1.033812468E+00 1.022379595E+00 1.143287300E-02 8.210000000E-06 6.571000000E-06
1.500000000E+01 1.300000000E+01 1.036843530E+00 1.025206159E+00 1.163737100E-02 1.036836752E+00 1.025200588E+00 1.163616400E-02 6.778000000E-06 5.571000000E-06
1.549996187E+01 1.000000000E+01 1.012263422E+00 1.079727229E+00 -6.746380700E-02 1.010294628E+00 1.078068598E+00 -6.777397000E-02 1.968794000E-03 1.658631000E-03
1.549996187E+01 1.016672606E+01 1.012231818E+00 1.080264024E+00 -6.803220600E-02 1.010813423E+00 1.079146428E+00 -6.833300500E-02 1.418395000E-03 1.117596000E-03
1.549996187E+01 1.033324570E+01 1.012186301E+00 1.081045274E+00 -6.885897300E-02 1.011181241E+00 1.080284570E+00 -6.910332900E-02 1.005060000E-03 7.607040000E-04
1.549996187E+01 1.049996187E+01 1.012121325E+00 1.082177837E+00 -7.005651200E-02 1.011418034E+00 1.081652573E+00 -7.023453900E-02 7.032910000E-04 5.252640000E-04
1.549996187E+01 1.066670514E+01 1.012029782E+00 1.083810195E+00 -7.178041300E-02 1.011542261E+00 1.083440837E+00 -7.189857600E-02 4.875210000E-04 3.693580000E-04
1.549996187E+01 1.083333839E+01 1.011903282E+00 1.086143317E+00 -7.424003500E-02 1.011567704E+00 1.085877619E+00 -7.430991500E-02 3.355780000E-04 2.656980000E-04
1.549996187E+01 1.100000000E+01 1.011733435E+00 1.089437620E+00 -7.770418500E-02 1.011503640E+00 1.089241074E+00 -7.773743400E-02 2.297950000E-04 1.965460000E-04
1.549996187E+01 1.116672606E+01 1.011515027E+00 1.094008049E+00 -8.249302200E-02 1.011358211E+00 1.093857708E+00 -8.249949700E-02 1.568160000E-04 1.503410000E-04
1.549996187E+01 1.133324570E+01 1.011252198E+00 1.100191616E+00 -8.893941800E-02 1.011145307E+00 1.100072102E+00 -8.892679500E-02 1.068910000E-04 1.195140000E-04
1.549996187E+01 1.149996187E+01 1.010968065E+00 1.108266760E+00 -9.729869500E-02 1.010895004E+00 1.108167744E+00 -9.727274000E-02 7.306100000E-05 9.901600000E-05
1.549996187E+01 1.166670514E+01 1.010715734E+00 1.118310022E+00 -1.075942880E-01 1.010665315E+00 1.118224779E+00 -1.075594640E-01 5.041900000E-05 8.524300000E-05
1.549996187E+01 1.183333839E+01 1.010584127E+00 1.130015853E+00 -1.194317260E-01 1.010548612E+00 1.129940181E+00 -1.193915690E-01 3.551500000E-05 7.567200000E-05
1.549996187E+01 1.200000000E+01 1.010689044E+00 1.142585845E+00 -1.318968010E-01 1.010663139E+00 1.142517541E+00 -1.318544020E-01 2.590500000E-05 6.830400000E-05
1.549996187E+01 1.216672606E+01 1.011146302E+00 1.154858368E+00 -1.437120660E-01 1.011126460E+00 1.154796667E+00 -1.436702070E-01 1.984200000E-05 6.170100000E-05
1.549996187E+01 1.233324570E+01 1.012039541E+00 1.165717222E+00 -1.536776810E-01 1.012023467E+00 1.165662225E+00 -1.536387580E-01 1.607400000E-05 5.499700000E-05
1.549996187E+01 1.249996187E+01 1.022113863E+00 1.174560452E+00 -1.524465890E-01 1.022117975E+00 1.174512399E+00 -1.523944240E-01 -4.112000000E-06 4.805300000E-05
1.549996187E+01 1.266670514E+01 1.050086399E+00 1.181421484E+00 -1.313350850E-01 1.050078651E+00 1.181380255E+00 -1.313016040E-01 7.748000000E-06 4.122900000E-05
1.549996187E+01 1.283333839E+01 1.072668267E+00 1.186711343E+00 -1.140430760E-01 1.072655510E+00 1.186676360E+00 -1.140208500E-01 1.275700000E-05 3.498300000E-05
1.549996187E+01 1.300000000E+01 1.091534378E+00 1.190872746E+00 -9.933836800E-02 1.091520094E+00 1.190843162E+00 -9.932306800E-02 1.428400000E-05 2.958400000E-05
1.600000000E+01 1.000000000E+01 1.139078952E+00 1.217197583E+00 -7.811863100E-02 1.129001675E+00 1.195164715E+00 -6.616304000E-02 1.007727700E-02 2.203286800E-02
1.600000000E+01 1.016672606E+01 1.140149160E+00 1.217354609E+00 -7.720544900E-02 1.133181593E+00 1.201793131E+00 -6.861153800E-02 6.967567000E-03 1.556147800E-02
1.600000000E+01 1.033324570E+01 1.141694986E+00 1.217582762E+00 -7.588777600E-02 1.136905423E+00 1.206703317E+00 -6.979789400E-02 4.789563000E-03 1.087944500E-02
1.600000000E+01 1.049996187E+01 1.143911407E+00 1.217912694E+00 -7.400128700E-02 1.140627196E+00 1.210362203E+00 -6.973500700E-02 3.284211000E-03 7.550491000E-03
1.600000000E+01 1.066670514E+01 1.147055443E+00 1.218386669E+00 -7.133122600E-02 1.144803217E+00 1.213173414E+00 -6.837019700E-02 2.252226000E-03 5.213255000E-03
1.600000000E+01 1.083333839E+01 1.151447111E+00 1.219061182E+00 -6.761407100E-02 1.149898818E+00 1.215474151E+00 -6.557533300E-02 1.548293000E-03 3.587031000E-03
1.600000000E+01 1.100000000E+01 1.157448140E+00 1.220008485E+00 -6.256034500E-02 1.156378197E+00 1.217545725E+00 -6.116752800E-02 1.069943000E-03 2.462760000E-03
1.600000000E+01 1.116672606E+01 1.165398875E+00 1.221314756E+00 -5.591588100E-02 1.164652856E+00 1.219625847E+00 -5.497299100E-02 7.460190000E-04 1.688909000E-03
1.600000000E+01 1.133324570E+01 1.175495185E+00 1.223072744E+00 -4.757755900E-02 1.174967684E+00 1.221914887E+00 -4.694720300E-02 5.275010000E-04 1.157857000E-03
1.600000000E+01 1.149996187E+01 1.187614166E+00 1.225365211E+00 -3.775104500E-02 1.187233847E+00 1.224571008E+00 -3.733716100E-02 3.803190000E-04 7.942030000E-04
1.600000000E+01 1.166670514E+01 1.201165402E+00 1.228240047E+00 -2.707464500E-02 1.200884725E+00 1.227694503E+00 -2.680977800E-02 2.806770000E-04 5.455440000E-04
1.600000000E+01 1.183333839E+01 1.215118540E+00 1.231682942E+00 -1.656440200E-02 1.214906787E+00 1.231307169E+00 -1.640038200E-02 2.117530000E-04 3.757730000E-04
1.600000000E+01 1.200000000E+01 1.228314097E+00 1.235600094E+00 -7.285997000E-03 1.228152073E+00 1.235340032E+00 -7.187959000E-03 1.620240000E-04 2.600620000E-04
1.600000000E+01 1.216672606E+01 1.239921172E+00 1.239824324E+00 9.684800000E-05 1.239796721E+00 1.239642880E+00 1.538410000E-04 1.244510000E-04 1.814440000E-04
1.600000000E+01 1.233324570E+01 1.249694209E+00 1.244149674E+00 5.544535000E-03 1.249598911E+00 1.244021488E+00 5.577423000E-03 9.529800000E-05 1.281860000E-04
1.600000000E+01 1.249996187E+01 1.257850713E+00 1.248383621E+00 9.467092000E-03 1.257777930E+00 1.248291428E+00 9.486502000E-03 7.278300000E-05 9.219300000E-05
1.600000000E+01 1.266670514E+01 1.264767106E+00 1.252393964E+00 1.237314200E-02 1.264711298E+00 1.252326170E+00 1.238512800E-02 5.580800000E-05 6.779400000E-05
1.600000000E+01 1.283333839E+01 1.270770062E+00 1.256128891E+00 1.464117100E-02 1.270726785E+00 1.256077754E+00 1.464903100E-02 4.327700000E-05 5.113700000E-05
1.600000000E+01 1.300000000E+01 1.276088951E+00 1.259605761E+00 1.648319000E-02 1.276054825E+00 1.259566180E+00 1.648864500E-02 3.412600000E-05 3.958100000E-05
1.649996187E+01 1.000000000E+01 1.282403911E+00 1.218212915E+00 6.419099600E-02 1.225878013E+00 1.175976885E+00 4.990112800E-02 5.652589800E-02 4.223603000E-02
1.649996187E+01 1.016672606E+01 1.282656457E+00 1.218688431E+00 6.396802600E-02 1.241429637E+00 1.188001732E+00 5.342790500E-02 4.122682000E-02 3.068669900E-02
1.649996187E+01 1.033324570E+01 1.283021302E+00 1.219372278E+00 6.364902400E-02 1.253498460E+00 1.197486277E+00 5.601218300E-02 2.952284200E-02 2.188600100E-02
1.649996187E+01 1.049996187E+01 1.283544709E+00 1.220346992E+00 6.319771700E-02 1.262704010E+00 1.204958833E+00 5.774517700E-02 2.084069900E-02 1.538815900E-02
1.649996187E+01 1.066670514E+01 1.284287977E+00 1.221718435E+00 6.256954200E-02 1.269741832E+00 1.211016420E+00 5.872541200E-02 1.454614500E-02 1.070201500E-02
