Bo Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.500000000E+01 1.000000000E+01 1.068351690E+00 1.025943775E+00 4.240791500E-02 1.058657734E+00 1.021863979E+00 3.679375500E-02 9.693956000E-03 4.079796000E-03
1.500000000E+01 1.016672606E+01 1.068243992E+00 1.025929066E+00 4.231492600E-02 1.061303140E+00 1.022996047E+00 3.830709300E-02 6.940852000E-03 2.933019000E-03
1.500000000E+01 1.033324570E+01 1.068086573E+00 1.025907553E+00 4.217902000E-02 1.063190500E+00 1.023831382E+00 3.935911800E-02 4.896073000E-03 2.076171000E-03
1.500000000E+01 1.049996187E+01 1.067856927E+00 1.025876150E+00 4.198077700E-02 1.064442374E+00 1.024423327E+00 4.001904700E-02 3.414553000E-03 1.452823000E-03
1.500000000E+01 1.066670514E+01 1.067522868E+00 1.025830422E+00 4.169244600E-02 1.065162318E+00 1.024822301E+00 4.034001700E-02 2.360550000E-03 1.008121000E-03
1.500000000E+01 1.083333839E+01 1.067038943E+00 1.025764086E+00 4.127485700E-02 1.065418437E+00 1.025068797E+00 4.034964000E-02 1.620506000E-03 6.952890000E-04
1.500000000E+01 1.100000000E+01 1.066342161E+00 1.025668381E+00 4.067378000E-02 1.065236405E+00 1.025190985E+00 4.004542000E-02 1.105756000E-03 4.773960000E-04
1.500000000E+01 1.116672606E+01 1.065347717E+00 1.025531412E+00 3.981630500E-02 1.064597610E+00 1.025204728E+00 3.939288200E-02 7.501070000E-04 3.266840000E-04
1.500000000E+01 1.133324570E+01 1.063946472E+00 1.025337701E+00 3.860877100E-02 1.063440882E+00 1.025114748E+00 3.832613400E-02 5.055900000E-04 2.229530000E-04
1.500000000E+01 1.149996187E+01 1.062008030E+00 1.025068491E+00 3.693953900E-02 1.061669884E+00 1.024916676E+00 3.675320800E-02 3.381460000E-04 1.518150000E-04
1.500000000E+01 1.166670514E+01 1.059396178E+00 1.024703898E+00 3.469228000E-02 1.059172250E+00 1.024600729E+00 3.457152100E-02 2.239280000E-04 1.031690000E-04
1.500000000E+01 1.183333839E+01 1.056006358E+00 1.024228700E+00 3.177765800E-02 1.055859959E+00 1.024158705E+00 3.170125400E-02 1.463990000E-04 6.999500000E-05
1.500000000E+01 1.200000000E+01 1.051833797E+00 1.023644573E+00 2.818922400E-02 1.051739610E+00 1.023597121E+00 2.814248900E-02 9.418700000E-05 4.745200000E-05
1.500000000E+01 1.216672606E+01 1.047068619E+00 1.022989630E+00 2.407898900E-02 1.047009122E+00 1.022957420E+00 2.405170200E-02 5.949700000E-05 3.221000000E-05
1.500000000E+01 1.233324570E+01 1.042181740E+00 1.022363685E+00 1.981805500E-02 1.042144755E+00 1.022341694E+00 1.980306100E-02 3.698500000E-05 2.199100000E-05
1.500000000E+01 1.249996187E+01 1.037921296E+00 1.021946719E+00 1.597457700E-02 1.037898369E+00 1.021931488E+00 1.596688100E-02 2.292700000E-05 1.523100000E-05
1.500000000E+01 1.266670514E+01 1.035123045E+00 1.021990365E+00 1.313268000E-02 1.035108423E+00 1.021979523E+00 1.312890000E-02 1.462200000E-05 1.084200000E-05
1.500000000E+01 1.283333839E+01 1.034345243E+00 1.022766642E+00 1.157860100E-02 1.034335247E+00 1.022758582E+00 1.157666500E-02 9.996000000E-06 8.060000000E-06
1.500000000E+01 1.300000000E+01 1.035590459E+00 1.024489831E+00 1.110062800E-02 1.035582973E+00 1.024483498E+00 1.109947500E-02 7.486000000E-06 6.333000000E-06
1.524993176E+01 1.000000000E+01 1.028202014E+00 1.004640934E+00 2.356108000E-02 1.023715066E+00 1.003759541E+00 1.995552500E-02 4.486948000E-03 8.813930000E-04
1.524993176E+01 1.016672606E+01 1.028151168E+00 1.004639602E+00 2.351156600E-02 1.024925041E+00 1.003990571E+00 2.093447000E-02 3.226127000E-03 6.490310000E-04
1.524993176E+01 1.033324570E+01 1.028077012E+00 1.004637660E+00 2.343935200E-02 1.025794681E+00 1.004169703E+00 2.162497800E-02 2.282331000E-03 4.679570000E-04
1.524993176E+01 1.049996187E+01 1.027969185E+00 1.004634838E+00 2.333434700E-02 1.026374432E+00 1.004302832E+00 2.207160000E-02 1.594753000E-03 3.320060000E-04
1.524993176E+01 1.066670514E+01 1.027813082E+00 1.004630758E+00 2.318232400E-02 1.026709347E+00 1.004397998E+00 2.231134900E-02 1.103735000E-03 2.327600000E-04
1.524993176E+01 1.083333839E+01 1.027588534E+00 1.004624898E+00 2.296363600E-02 1.026830427E+00 1.004463115E+00 2.236731200E-02 7.581070000E-04 1.617830000E-04
1.524993176E+01 1.100000000E+01 1.027268544E+00 1.004616574E+00 2.265197000E-02 1.026751220E+00 1.004504802E+00 2.224641800E-02 5.173240000E-04 1.117720000E-04
1.524993176E+01 1.116672606E+01 1.026818754E+00 1.004604934E+00 2.221382000E-02 1.026467910E+00 1.004528035E+00 2.193987500E-02 3.508440000E-04 7.689900000E-05
1.524993176E+01 1.133324570E+01 1.026199013E+00 1.004589050E+00 2.160996300E-02 1.025962600E+00 1.004536286E+00 2.142631400E-02 2.364130000E-04 5.276400000E-05
1.524993176E+01 1.149996187E+01 1.025369582E+00 1.004568184E+00 2.080139800E-02 1.025211405E+00 1.004532033E+00 2.067937200E-02 1.581770000E-04 3.615100000E-05
1.524993176E+01 1.166670514E+01 1.024305504E+00 1.004542427E+00 1.976307700E-02 1.024200490E+00 1.004517663E+00 1.968282700E-02 1.050140000E-04 2.476400000E-05
1.524993176E+01 1.183333839E+01 1.023022150E+00 1.004513973E+00 1.850817700E-02 1.022952950E+00 1.004496986E+00 1.845596400E-02 6.920000000E-05 1.698700000E-05
1.524993176E+01 1.200000000E+01 1.021609451E+00 1.004489271E+00 1.712018000E-02 1.021564053E+00 1.004477571E+00 1.708648200E-02 4.539800000E-05 1.170000000E-05
1.524993176E+01 1.216672606E+01 1.020259324E+00 1.004482128E+00 1.577719600E-02 1.020229419E+00 1.004474000E+00 1.575541900E-02 2.990500000E-05 8.128000000E-06
1.524993176E+01 1.233324570E+01 1.019254436E+00 1.004516734E+00 1.473770200E-02 1.019234325E+00 1.004510998E+00 1.472332700E-02 2.011100000E-05 5.736000000E-06
1.524993176E+01 1.249996187E+01 1.018893781E+00 1.004628670E+00 1.426511100E-02 1.018879653E+00 1.004624515E+00 1.425513800E-02 1.412800000E-05 4.155000000E-06
1.524993176E+01 1.266670514E+01 1.019381013E+00 1.004861415E+00 1.451959800E-02 1.019370436E+00 1.004858287E+00 1.451214900E-02 1.057700000E-05 3.128000000E-06
1.524993176E+01 1.283333839E+01 1.020761687E+00 1.005258241E+00 1.550344600E-02 1.020753208E+00 1.005255768E+00 1.549744000E-02 8.479000000E-06 2.473000000E-06
1.524993176E+01 1.300000000E+01 1.022965076E+00 1.005853898E+00 1.711117800E-02 1.022957882E+00 1.005851835E+00 1.710604700E-02 7.194000000E-06 2.063000000E-06
1.549996187E+01 1.000000000E+01 1.013747418E+00 1.117178121E+00 -1.034307030E-01 1.010960546E+00 1.113269376E+00 -1.023088300E-01 2.786872000E-03 3.908745000E-03
1.549996187E+01 1.016672606E+01 1.013733371E+00 1.117406723E+00 -1.036733520E-01 1.011693547E+00 1.114752025E+00 -1.030584780E-01 2.039824000E-03 2.654698000E-03
1.549996187E+01 1.033324570E+01 1.013712981E+00 1.117740751E+00 -1.040277700E-01 1.012249267E+00 1.115937413E+00 -1.036881460E-01 1.463714000E-03 1.803338000E-03
1.549996187E+01 1.049996187E+01 1.013683538E+00 1.118227755E+00 -1.045442170E-01 1.012648963E+00 1.116999796E+00 -1.043508330E-01 1.034575000E-03 1.227959000E-03
1.549996187E+01 1.066670514E+01 1.013641349E+00 1.118935558E+00 -1.052942090E-01 1.012918221E+00 1.118096036E+00 -1.051778150E-01 7.231280000E-04 8.395220000E-04
1.549996187E+01 1.083333839E+01 1.013581584E+00 1.119959612E+00 -1.063780280E-01 1.013080222E+00 1.119382487E+00 -1.063022650E-01 5.013620000E-04 5.771250000E-04
1.549996187E+01 1.100000000E+01 1.013498350E+00 1.121431432E+00 -1.079330820E-01 1.013152735E+00 1.121031739E+00 -1.078790040E-01 3.456150000E-04 3.996930000E-04
1.549996187E+01 1.116672606E+01 1.013385360E+00 1.123526397E+00 -1.101410370E-01 1.013148034E+00 1.123246861E+00 -1.100988270E-01 2.373260000E-04 2.795360000E-04
1.549996187E+01 1.133324570E+01 1.013237846E+00 1.126467096E+00 -1.132292500E-01 1.013075238E+00 1.126268873E+00 -1.131936350E-01 1.626080000E-04 1.982230000E-04
1.549996187E+01 1.149996187E+01 1.013056722E+00 1.130513010E+00 -1.174562880E-01 1.012945332E+00 1.130369832E+00 -1.174245000E-01 1.113900000E-04 1.431780000E-04
1.549996187E+01 1.166670514E+01 1.012856025E+00 1.135923782E+00 -1.230677570E-01 1.012779508E+00 1.135817793E+00 -1.230382850E-01 7.651700000E-05 1.059890000E-04
1.549996187E+01 1.183333839E+01 1.012673631E+00 1.142879371E+00 -1.302057400E-01 1.012620659E+00 1.142798412E+00 -1.301777530E-01 5.297200000E-05 8.095900000E-05
1.549996187E+01 1.200000000E+01 1.012582111E+00 1.151354100E+00 -1.387719890E-01 1.012544847E+00 1.151290034E+00 -1.387451870E-01 3.726400000E-05 6.406600000E-05
