Bo Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.500000000E+01 1.000000000E+01 1.066636339E+00 1.023769775E+00 4.286656400E-02 1.060076838E+00 1.021154262E+00 3.892257600E-02 6.559501000E-03 2.615513000E-03
1.500000000E+01 1.016672606E+01 1.066357382E+00 1.023727958E+00 4.262942400E-02 1.061742349E+00 1.021879531E+00 3.986281800E-02 4.615033000E-03 1.848427000E-03
1.500000000E+01 1.033324570E+01 1.065952221E+00 1.023667106E+00 4.228511500E-02 1.062742704E+00 1.022375629E+00 4.036707500E-02 3.209517000E-03 1.291477000E-03
1.500000000E+01 1.049996187E+01 1.065366624E+00 1.023578915E+00 4.178770900E-02 1.063155262E+00 1.022684192E+00 4.047107000E-02 2.211362000E-03 8.947230000E-04
1.500000000E+01 1.066670514E+01 1.064526218E+00 1.023451854E+00 4.107436400E-02 1.063014719E+00 1.022835935E+00 4.017878400E-02 1.511499000E-03 6.159190000E-04
1.500000000E+01 1.083333839E+01 1.063332477E+00 1.023270374E+00 4.006210300E-02 1.062307188E+00 1.022848482E+00 3.945870600E-02 1.025289000E-03 4.218920000E-04
1.500000000E+01 1.100000000E+01 1.061661840E+00 1.023014432E+00 3.864740800E-02 1.060972033E+00 1.022726641E+00 3.824539200E-02 6.898070000E-04 2.877910000E-04
1.500000000E+01 1.116672606E+01 1.059373056E+00 1.022660112E+00 3.671294400E-02 1.058913451E+00 1.022464535E+00 3.644891600E-02 4.596050000E-04 1.955770000E-04
1.500000000E+01 1.133324570E+01 1.056331026E+00 1.022182693E+00 3.414833300E-02 1.056028531E+00 1.022050268E+00 3.397826300E-02 3.024950000E-04 1.324250000E-04
1.500000000E+01 1.149996187E+01 1.052457264E+00 1.021564531E+00 3.089273300E-02 1.052261259E+00 1.021475187E+00 3.078607200E-02 1.960050000E-04 8.934400000E-05
1.500000000E+01 1.166670514E+01 1.047811972E+00 1.020809883E+00 2.700208900E-02 1.047687385E+00 1.020749784E+00 2.693760100E-02 1.245870000E-04 6.009900000E-05
1.500000000E+01 1.183333839E+01 1.042692043E+00 1.019967463E+00 2.272458000E-02 1.042614497E+00 1.019927077E+00 2.268742000E-02 7.754600000E-05 4.038600000E-05
1.500000000E+01 1.200000000E+01 1.037688939E+00 1.019154264E+00 1.853467500E-02 1.037641451E+00 1.019127019E+00 1.851443200E-02 4.748800000E-05 2.724500000E-05
1.500000000E+01 1.216672606E+01 1.033609774E+00 1.018565086E+00 1.504468800E-02 1.033580608E+00 1.018546453E+00 1.503415500E-02 2.916600000E-05 1.863300000E-05
1.500000000E+01 1.233324570E+01 1.031193204E+00 1.018446251E+00 1.274695300E-02 1.031174544E+00 1.018433137E+00 1.274140700E-02 1.866000000E-05 1.311400000E-05
1.500000000E+01 1.249996187E+01 1.030733668E+00 1.019029588E+00 1.170408000E-02 1.030720729E+00 1.019019920E+00 1.170080900E-02 1.293900000E-05 9.668000000E-06
1.500000000E+01 1.266670514E+01 1.031973399E+00 1.020460408E+00 1.151299100E-02 1.031963590E+00 1.020452849E+00 1.151074100E-02 9.809000000E-06 7.559000000E-06
1.500000000E+01 1.283333839E+01 1.034440851E+00 1.022772131E+00 1.166872000E-02 1.034432910E+00 1.022765869E+00 1.166704100E-02 7.941000000E-06 6.262000000E-06
1.500000000E+01 1.300000000E+01 1.037821030E+00 1.025933867E+00 1.188716300E-02 1.037814355E+00 1.025928437E+00 1.188591800E-02 6.675000000E-06 5.430000000E-06
1.549996187E+01 1.000000000E+01 1.011782684E+00 1.063428247E+00 -5.164556300E-02 1.010058858E+00 1.062677931E+00 -5.261907300E-02 1.723826000E-03 7.503160000E-04
1.549996187E+01 1.016672606E+01 1.011739992E+00 1.064171451E+00 -5.243145900E-02 1.010505098E+00 1.063671312E+00 -5.316621400E-02 1.234894000E-03 5.001390000E-04
1.549996187E+01 1.033324570E+01 1.011678800E+00 1.065250597E+00 -5.357179700E-02 1.010807803E+00 1.064906344E+00 -5.409854100E-02 8.709970000E-04 3.442530000E-04
1.549996187E+01 1.049996187E+01 1.011592064E+00 1.066809727E+00 -5.521766300E-02 1.010984958E+00 1.066563007E+00 -5.557804900E-02 6.071060000E-04 2.467200000E-04
1.549996187E+01 1.066670514E+01 1.011471119E+00 1.069045845E+00 -5.757472600E-02 1.011051745E+00 1.068860724E+00 -5.780897900E-02 4.193740000E-04 1.851210000E-04
1.549996187E+01 1.083333839E+01 1.011306501E+00 1.072218988E+00 -6.091248700E-02 1.011018799E+00 1.072073119E+00 -6.105432000E-02 2.877020000E-04 1.458690000E-04
1.549996187E+01 1.100000000E+01 1.011090337E+00 1.076652979E+00 -6.556264200E-02 1.010893977E+00 1.076532255E+00 -6.563827800E-02 1.963600000E-04 1.207240000E-04
1.549996187E+01 1.116672606E+01 1.010821380E+00 1.082713015E+00 -7.189163500E-02 1.010687788E+00 1.082608440E+00 -7.192065200E-02 1.335920000E-04 1.045750000E-04
1.549996187E+01 1.133324570E+01 1.010513501E+00 1.090739160E+00 -8.022565900E-02 1.010422622E+00 1.090644877E+00 -8.022225500E-02 9.087900000E-05 9.428300000E-05
1.549996187E+01 1.149996187E+01 1.010206613E+00 1.100913492E+00 -9.070687900E-02 1.010144453E+00 1.100825811E+00 -9.068135800E-02 6.216000000E-05 8.768100000E-05
1.549996187E+01 1.166670514E+01 1.009974966E+00 1.113068550E+00 -1.030935840E-01 1.009931812E+00 1.112985498E+00 -1.030536860E-01 4.315400000E-05 8.305200000E-05
1.549996187E+01 1.183333839E+01 1.009923635E+00 1.126518897E+00 -1.165952620E-01 1.009892804E+00 1.126439863E+00 -1.165470590E-01 3.083100000E-05 7.903400000E-05
1.549996187E+01 1.200000000E+01 1.010166877E+00 1.140089926E+00 -1.299230490E-01 1.010143856E+00 1.140015527E+00 -1.298716710E-01 2.302100000E-05 7.439900000E-05
1.549996187E+01 1.216672606E+01 1.010795651E+00 1.152485214E+00 -1.416895630E-01 1.010777487E+00 1.152416720E+00 -1.416392330E-01 1.816400000E-05 6.849400000E-05
