T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.227398921E+00 1.205456027E+00 2.194289400E-02 1.226544849E+00 1.204251363E+00 2.229348600E-02 8.540720000E-04 1.204664000E-03
295 1.227640843E+00 1.206830567E+00 2.081027600E-02 1.226876990E+00 1.205707235E+00 2.116975500E-02 7.638530000E-04 1.123332000E-03
300 1.227007407E+00 1.208236275E+00 1.877113200E-02 1.226302323E+00 1.207189182E+00 1.911314100E-02 7.050840000E-04 1.047093000E-03
305 1.224056788E+00 1.210343632E+00 1.371315600E-02 1.223387069E+00 1.209317204E+00 1.406986500E-02 6.697190000E-04 1.026428000E-03
310 1.215831359E+00 1.212407367E+00 3.423992000E-03 1.215192972E+00 1.211368795E+00 3.824177000E-03 6.383870000E-04 1.038572000E-03
315 1.197382174E+00 1.213728471E+00 -1.634629700E-02 1.196809930E+00 1.212656464E+00 -1.584653400E-02 5.722440000E-04 1.072007000E-03
320 1.160657929E+00 1.214003454E+00 -5.334552500E-02 1.160260546E+00 1.212859934E+00 -5.259938800E-02 3.973830000E-04 1.143520000E-03
325 1.095054678E+00 1.211026694E+00 -1.159720160E-01 1.095043488E+00 1.209807629E+00 -1.147641410E-01 1.119000000E-05 1.219065000E-03
330 1.011796800E+00 1.200531314E+00 -1.887345140E-01 1.011384418E+00 1.199289809E+00 -1.879053910E-01 4.123820000E-04 1.241505000E-03
335 1.012082621E+00 1.174754282E+00 -1.626716610E-01 1.011653661E+00 1.173653138E+00 -1.619994770E-01 4.289600000E-04 1.101144000E-03
340 1.013581584E+00 1.119959612E+00 -1.063780280E-01 1.013080222E+00 1.119382487E+00 -1.063022650E-01 5.013620000E-04 5.771250000E-04
