T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 1.240316060E+00 1.240408662E+00 1.240543574E+00 1.240739630E+00 1.241023398E+00 1.241431671E+00 1.242014134E+00 1.242835465E+00 1.243975594E+00 1.245526229E+00 1.247581600E+00 1.250222751E+00 1.253497749E+00 1.257404980E+00 1.261889562E+00 1.266858632E+00 1.272209097E+00 1.277850953E+00 1.283713974E+00
295 1.242223233E+00 1.242309763E+00 1.242435768E+00 1.242618696E+00 1.242883039E+00 1.243262513E+00 1.243802242E+00 1.244560305E+00 1.245607492E+00 1.247023829E+00 1.248890564E+00 1.251277553E+00 1.254228157E+00 1.257746717E+00 1.261795547E+00 1.266306153E+00 1.271200538E+00 1.276409938E+00 1.281880289E+00
300 1.244322046E+00 1.244408248E+00 1.244533621E+00 1.244715277E+00 1.244977016E+00 1.245351213E+00 1.245880444E+00 1.246618224E+00 1.247627770E+00 1.248977739E+00 1.250734618E+00 1.252952642E+00 1.255663514E+00 1.258869114E+00 1.262541005E+00 1.266629385E+00 1.271078933E+00 1.275842445E+00 1.280884076E+00
305 1.246284689E+00 1.246378552E+00 1.246514800E+00 1.246711615E+00 1.246993991E+00 1.247395224E+00 1.247957939E+00 1.248733544E+00 1.249779368E+00 1.251152744E+00 1.252903046E+00 1.255063969E+00 1.257648523E+00 1.260648012E+00 1.264035391E+00 1.267773360E+00 1.271825578E+00 1.276165243E+00 1.280775442E+00
310 1.247325616E+00 1.247439265E+00 1.247603815E+00 1.247840625E+00 1.248178550E+00 1.248655050E+00 1.249316199E+00 1.250214258E+00 1.251402053E+00 1.252924284E+00 1.254808692E+00 1.257061340E+00 1.259668543E+00 1.262603463E+00 1.265833930E+00 1.269329884E+00 1.273070297E+00 1.277046855E+00 1.281261115E+00
315 1.246612434E+00 1.246765683E+00 1.246986972E+00 1.247304186E+00 1.247754255E+00 1.248383694E+00 1.249246962E+00 1.250400820E+00 1.251894018E+00 1.253754147E+00 1.255977652E+00 1.258530592E+00 1.261361401E+00 1.264417811E+00 1.267658658E+00 1.271058847E+00 1.274610881E+00 1.278323506E+00 1.282216000E+00
320 1.242788056E+00 1.243015083E+00 1.243342119E+00 1.243809255E+00 1.244468594E+00 1.245383814E+00 1.246625479E+00 1.248259858E+00 1.250330254E+00 1.252836305E+00 1.255723128E+00 1.258893109E+00 1.262238244E+00 1.265672759E+00 1.269147168E+00 1.272645048E+00 1.276175178E+00 1.279764422E+00 1.283449840E+00
325 1.233318003E+00 1.233676704E+00 1.234192425E+00 1.234927141E+00 1.235960110E+00 1.237385692E+00 1.239303537E+00 1.241796989E+00 1.244899993E+00 1.248562861E+00 1.252641164E+00 1.256929283E+00 1.261229695E+00 1.265412393E+00 1.269427431E+00 1.273281342E+00 1.277010389E+00 1.280665603E+00 1.284304250E+00
330 1.214599080E+00 1.215184667E+00 1.216025845E+00 1.217222461E+00 1.218901082E+00 1.221209967E+00 1.224300125E+00 1.228285983E+00 1.233186087E+00 1.238864626E+00 1.245018976E+00 1.251253901E+00 1.257220524E+00 1.262725421E+00 1.267736515E+00 1.272315127E+00 1.276551115E+00 1.280534675E+00 1.284350350E+00
335 1.180777705E+00 1.181730330E+00 1.183098781E+00 1.185045295E+00 1.187775348E+00 1.191528401E+00 1.196545204E+00 1.202999134E+00 1.210891932E+00 1.219949485E+00 1.229600911E+00 1.239120386E+00 1.247893398E+00 1.255622784E+00 1.262324545E+00 1.268173542E+00 1.273363308E+00 1.278052777E+00 1.282368072E+00
340 1.124701602E+00 1.126183780E+00 1.128315325E+00 1.131352239E+00 1.135620916E+00 1.141505793E+00 1.149399343E+00 1.159591548E+00 1.172093608E+00 1.186448436E+00 1.201672448E+00 1.216488841E+00 1.229812442E+00 1.241148163E+00 1.250591306E+00 1.258521980E+00 1.265321151E+00 1.271267346E+00 1.276555202E+00
