N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.234421466E+00 1.229518460E+00 1.225016274E+00 1.221474168E+00
1.016672606E+01 1.234741739E+00 1.230003067E+00 1.225701082E+00 1.222390318E+00
1.033324570E+01 1.235199180E+00 1.230687465E+00 1.226656400E+00 1.223651818E+00
1.049996187E+01 1.235838411E+00 1.231638382E+00 1.227961499E+00 1.225345104E+00
1.066670514E+01 1.236723643E+00 1.232930557E+00 1.229695339E+00 1.227543467E+00
1.083333839E+01 1.237914883E+00 1.234635721E+00 1.231917665E+00 1.230296026E+00
1.100000000E+01 1.239503397E+00 1.236803939E+00 1.234644315E+00 1.233534129E+00
1.116672606E+01 1.241510192E+00 1.239441417E+00 1.237827333E+00 1.237173313E+00
1.133324570E+01 1.243951888E+00 1.242495920E+00 1.241355231E+00 1.241072173E+00
1.149996187E+01 1.246802453E+00 1.245862853E+00 1.245081263E+00 1.245052150E+00
1.166670514E+01 1.249974204E+00 1.249415219E+00 1.248868717E+00 1.248988658E+00
1.183333839E+01 1.253356754E+00 1.253043753E+00 1.252628744E+00 1.252823280E+00
1.200000000E+01 1.256863488E+00 1.256685601E+00 1.256333180E+00 1.256559649E+00
1.216672606E+01 1.260446734E+00 1.260330236E+00 1.260003830E+00 1.260242333E+00
1.233324570E+01 1.264101991E+00 1.264007015E+00 1.263691614E+00 1.263934338E+00
1.249996187E+01 1.267857246E+00 1.267766297E+00 1.267457653E+00 1.267701720E+00
1.266670514E+01 1.271756739E+00 1.271663419E+00 1.271357307E+00 1.271623398E+00
1.283333839E+01 1.275846917E+00 1.275751478E+00 1.275490098E+00 1.275752430E+00
1.300000000E+01 1.280170079E+00 1.280090571E+00 1.279865454E+00 1.280149170E+00
