N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.221048187E+00 1.218514279E+00 1.216207686E+00 1.214270286E+00
1.016672606E+01 1.221340617E+00 1.218915128E+00 1.216745942E+00 1.214925391E+00
1.033324570E+01 1.221758635E+00 1.219481222E+00 1.217477663E+00 1.215824063E+00
1.049996187E+01 1.222349955E+00 1.220268903E+00 1.218492667E+00 1.217033332E+00
1.066670514E+01 1.223174539E+00 1.221343721E+00 1.219831538E+00 1.218603355E+00
1.083333839E+01 1.224302967E+00 1.222795577E+00 1.221562646E+00 1.220578569E+00
1.100000000E+01 1.225811242E+00 1.224651436E+00 1.223722718E+00 1.222983549E+00
1.116672606E+01 1.227771409E+00 1.226972399E+00 1.226337648E+00 1.225810850E+00
1.133324570E+01 1.230239672E+00 1.229806440E+00 1.229392441E+00 1.229058413E+00
1.149996187E+01 1.233245361E+00 1.233104154E+00 1.232865289E+00 1.232660662E+00
1.166670514E+01 1.236785254E+00 1.236856001E+00 1.236738967E+00 1.236603811E+00
1.183333839E+01 1.240827028E+00 1.241038063E+00 1.240974681E+00 1.240878281E+00
1.200000000E+01 1.245325066E+00 1.245606607E+00 1.245567330E+00 1.245479665E+00
1.216672606E+01 1.250222212E+00 1.250526167E+00 1.250488548E+00 1.250420818E+00
1.233324570E+01 1.255484914E+00 1.255798878E+00 1.255753806E+00 1.255682595E+00
1.249996187E+01 1.261088206E+00 1.261393991E+00 1.261351244E+00 1.261280224E+00
1.266670514E+01 1.266999013E+00 1.267296014E+00 1.267266281E+00 1.267198498E+00
1.283333839E+01 1.273193520E+00 1.273497704E+00 1.273475841E+00 1.273415862E+00
1.300000000E+01 1.279636623E+00 1.279946565E+00 1.279923019E+00 1.279863100E+00
