N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.224414342E+00 1.221505404E+00 1.219190364E+00 1.217044823E+00
1.016672606E+01 1.224686734E+00 1.221889149E+00 1.219733519E+00 1.217700038E+00
1.033324570E+01 1.225075899E+00 1.222430612E+00 1.220477154E+00 1.218604954E+00
1.049996187E+01 1.225625903E+00 1.223182854E+00 1.221456300E+00 1.219808222E+00
1.066670514E+01 1.226391740E+00 1.224206771E+00 1.222770174E+00 1.221364398E+00
1.083333839E+01 1.227437416E+00 1.225565063E+00 1.224437031E+00 1.223312011E+00
1.100000000E+01 1.228830557E+00 1.227312737E+00 1.226506438E+00 1.225654039E+00
1.116672606E+01 1.230633346E+00 1.229486745E+00 1.228997758E+00 1.228394064E+00
1.133324570E+01 1.232891809E+00 1.232099288E+00 1.231867717E+00 1.231452858E+00
1.149996187E+01 1.235627503E+00 1.235147585E+00 1.235094628E+00 1.234812142E+00
1.166670514E+01 1.238835192E+00 1.238582911E+00 1.238646279E+00 1.238440680E+00
1.183333839E+01 1.242487993E+00 1.242383068E+00 1.242494882E+00 1.242336454E+00
1.200000000E+01 1.246548695E+00 1.246522720E+00 1.246655013E+00 1.246505900E+00
1.216672606E+01 1.250982833E+00 1.250989440E+00 1.251139600E+00 1.250996052E+00
1.233324570E+01 1.255766819E+00 1.255783785E+00 1.255920996E+00 1.255771332E+00
1.249996187E+01 1.260886925E+00 1.260894286E+00 1.261046649E+00 1.260879665E+00
1.266670514E+01 1.266331868E+00 1.266342009E+00 1.266495029E+00 1.266358606E+00
1.283333839E+01 1.272085490E+00 1.272092403E+00 1.272259783E+00 1.272125971E+00
1.300000000E+01 1.278128522E+00 1.278151104E+00 1.278317712E+00 1.278196386E+00
