T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.263738165E+00 1.232051391E+00 3.168677400E-02 1.263571618E+00 1.231937486E+00 3.163413200E-02 1.665470000E-04 1.139050000E-04
295 1.263364941E+00 1.072587202E+00 1.907777390E-01 1.263218679E+00 1.072476415E+00 1.907422640E-01 1.462620000E-04 1.107870000E-04
300 1.263996235E+00 1.233337036E+00 3.065919900E-02 1.263867978E+00 1.233240542E+00 3.062743600E-02 1.282570000E-04 9.649400000E-05
305 1.265112876E+00 1.088017329E+00 1.770955470E-01 1.264999432E+00 1.087895005E+00 1.771044270E-01 1.134440000E-04 1.223240000E-04
310 1.266866560E+00 1.236687687E+00 3.017887300E-02 1.266764266E+00 1.236603353E+00 3.016091300E-02 1.022940000E-04 8.433400000E-05
315 1.268640257E+00 1.104255255E+00 1.643850020E-01 1.268545213E+00 1.104121022E+00 1.644241910E-01 9.504400000E-05 1.342330000E-04
320 1.270079410E+00 1.241114299E+00 2.896511100E-02 1.269988143E+00 1.241029742E+00 2.895840100E-02 9.126700000E-05 8.455700000E-05
325 1.270462584E+00 1.118759701E+00 1.517028830E-01 1.270371770E+00 1.118616977E+00 1.517547930E-01 9.081400000E-05 1.427240000E-04
330 1.268802806E+00 1.245147864E+00 2.365494200E-02 1.268710375E+00 1.245048221E+00 2.366215400E-02 9.243100000E-05 9.964300000E-05
335 1.263334476E+00 1.128014415E+00 1.353200610E-01 1.263240129E+00 1.127867268E+00 1.353728610E-01 9.434700000E-05 1.471470000E-04
340 1.251403988E+00 1.245603363E+00 5.800625000E-03 1.251310677E+00 1.245473882E+00 5.836795000E-03 9.331100000E-05 1.294810000E-04
