Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.209933534E+00 1.161024622E+00 4.890891200E-02 1.182868543E+00 1.139216094E+00 4.365244900E-02
1.468000E+10 1.209963075E+00 1.161212426E+00 4.875064900E-02 1.190699374E+00 1.145634893E+00 4.506448100E-02
2.154000E+10 1.210006433E+00 1.161485419E+00 4.852101400E-02 1.196467837E+00 1.150494594E+00 4.597324300E-02
3.162000E+10 1.210069405E+00 1.161876278E+00 4.819312700E-02 1.200641294E+00 1.154186326E+00 4.645496800E-02
4.642000E+10 1.210160669E+00 1.162432798E+00 4.772787100E-02 1.203637565E+00 1.157080126E+00 4.655743900E-02
6.813000E+10 1.210292392E+00 1.163214157E+00 4.707823500E-02 1.205799468E+00 1.159497822E+00 4.630164600E-02
1.000000E+11 1.210480524E+00 1.164291759E+00 4.618876500E-02 1.207395218E+00 1.161712454E+00 4.568276400E-02
1.468000E+11 1.210746292E+00 1.165738414E+00 4.500787800E-02 1.208631696E+00 1.163945811E+00 4.468588500E-02
2.154000E+11 1.211116049E+00 1.167374049E+00 4.374200000E-02 1.209668352E+00 1.166368429E+00 4.329992300E-02
3.162000E+11 1.211618525E+00 1.168641227E+00 4.297729800E-02 1.210627945E+00 1.168157921E+00 4.247002400E-02
4.642000E+11 1.212281068E+00 1.170382422E+00 4.189864600E-02 1.211603322E+00 1.169975899E+00 4.162742300E-02
6.813000E+11 1.213121182E+00 1.172827698E+00 4.029348400E-02 1.212657399E+00 1.172470334E+00 4.018706500E-02
1.000000E+12 1.214135721E+00 1.176100300E+00 3.803542100E-02 1.213818203E+00 1.175806745E+00 3.801145800E-02
1.468000E+12 1.215809723E+00 1.180013962E+00 3.579576100E-02 1.215591929E+00 1.179710896E+00 3.588103300E-02
2.154000E+12 1.221293208E+00 1.184944333E+00 3.634887500E-02 1.220299900E+00 1.184665592E+00 3.563430800E-02
3.162000E+12 1.221628200E+00 1.187822343E+00 3.380585700E-02 1.221525269E+00 1.187718232E+00 3.380703700E-02
4.642000E+12 1.222871728E+00 1.190216875E+00 3.265485300E-02 1.222801246E+00 1.190143817E+00 3.265742900E-02
6.813000E+12 1.229101325E+00 1.192445588E+00 3.665573700E-02 1.228886758E+00 1.192395114E+00 3.649164400E-02
1.000000E+13 1.230354541E+00 1.193854970E+00 3.649957100E-02 1.230319473E+00 1.193820089E+00 3.649938400E-02
