N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 1.025516310E+00 1.025479807E+00 1.025426606E+00 1.025349330E+00 1.025237628E+00 1.025077317E+00 1.024849650E+00 1.024531283E+00 1.024096085E+00 1.023520807E+00 1.022797408E+00 1.021954222E+00 1.021083563E+00 1.020362519E+00 1.020042288E+00 1.020386693E+00 1.021582908E+00 1.023690697E+00 1.026672586E+00
1.600000000E+01 1.251686256E+00 1.251788269E+00 1.251936815E+00 1.252152291E+00 1.252463193E+00 1.252908332E+00 1.253538705E+00 1.254417593E+00 1.255616910E+00 1.257206796E+00 1.259237067E+00 1.261713966E+00 1.264584885E+00 1.267747256E+00 1.271085691E+00 1.274514201E+00 1.277993545E+00 1.281519671E+00 1.285105423E+00
1.700000000E+01 1.333820269E+00 1.333876378E+00 1.333958335E+00 1.334077751E+00 1.334251227E+00 1.334502082E+00 1.334862470E+00 1.335375478E+00 1.336096646E+00 1.337093635E+00 1.338442589E+00 1.340220055E+00 1.342490824E+00 1.345294413E+00 1.348635245E+00 1.352481195E+00 1.356773148E+00 1.361442461E+00 1.366427447E+00
1.549996187E+01 1.087880195E+00 1.088477303E+00 1.089347340E+00 1.090610734E+00 1.092436210E+00 1.095054678E+00 1.098771085E+00 1.103965499E+00 1.111067495E+00 1.120478383E+00 1.132416726E+00 1.146694713E+00 1.162522586E+00 1.178544815E+00 1.193264340E+00 1.205674062E+00 1.215600423E+00 1.223499208E+00 1.229996627E+00
1.649996187E+01 1.294360512E+00 1.294410038E+00 1.294482324E+00 1.294587585E+00 1.294740332E+00 1.294960837E+00 1.295276864E+00 1.295725217E+00 1.296352549E+00 1.297214248E+00 1.298370367E+00 1.299877849E+00 1.301780528E+00 1.304100325E+00 1.306833649E+00 1.309954392E+00 1.313422356E+00 1.317194424E+00 1.321235462E+00
1.674996808E+01 1.314054279E+00 1.314104881E+00 1.314178782E+00 1.314286458E+00 1.314442855E+00 1.314668934E+00 1.314993588E+00 1.315455442E+00 1.316104134E+00 1.316999829E+00 1.318209762E+00 1.319800846E+00 1.321829033E+00 1.324328284E+00 1.327303447E+00 1.330730168E+00 1.334562738E+00 1.338747722E+00 1.343237896E+00
1.624993176E+01 1.276210841E+00 1.276270478E+00 1.276357430E+00 1.276483836E+00 1.276666800E+00 1.276929984E+00 1.277305225E+00 1.277833642E+00 1.278565271E+00 1.279555854E+00 1.280859421E+00 1.282517591E+00 1.284548995E+00 1.286945118E+00 1.289675760E+00 1.292700415E+00 1.295978612E+00 1.299476641E+00 1.303172549E+00
1.574996808E+01 1.204340700E+00 1.204581728E+00 1.204932511E+00 1.205440984E+00 1.206173813E+00 1.207221285E+00 1.208700614E+00 1.210754474E+00 1.213538211E+00 1.217188080E+00 1.221765534E+00 1.227188182E+00 1.233186613E+00 1.239344886E+00 1.245243361E+00 1.250623765E+00 1.255449895E+00 1.259834159E+00 1.263924120E+00
1.524993176E+01 1.014527941E+00 1.014522602E+00 1.014514927E+00 1.014504011E+00 1.014488723E+00 1.014467831E+00 1.014440375E+00 1.014406632E+00 1.014370164E+00 1.014341759E+00 1.014346030E+00 1.014430616E+00 1.014675424E+00 1.024549062E+00 1.061717587E+00 1.093886775E+00 1.119150147E+00 1.138063777E+00 1.152352483E+00
