T d154 d184 d214 d244
d 150 180 210 240
290 2.283829800E-02 2.180973200E-02 2.257028200E-02 2.258968700E-02
295 2.167643700E-02 2.047431200E-02 2.101026600E-02 2.064456000E-02
300 1.948578300E-02 1.777856100E-02 1.782677800E-02 1.726492800E-02
305 1.425329000E-02 1.161017700E-02 1.083749400E-02 9.305888000E-03
310 3.657781000E-03 -6.719290000E-04 -3.117947000E-03 -5.856303000E-03
315 -1.663934500E-02 -2.400178000E-02 -2.938794900E-02 -3.451199400E-02
320 -5.435203700E-02 -6.674448100E-02 -7.661967400E-02 -8.573819000E-02
325 -1.177319040E-01 -1.369723900E-01 -1.525602480E-01 -1.663243470E-01
330 -1.855561770E-01 -1.792147500E-01 -1.733684400E-01 -1.675161830E-01
335 -1.593178190E-01 -1.484916410E-01 -1.385769040E-01 -1.290900550E-01
340 -1.036881460E-01 -8.540138600E-02 -6.910332900E-02 -5.409854100E-02
