T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 1.254976024E+00 1.261742161E+00 1.268012680E+00 1.274108931E+00 1.280168904E+00 1.286185912E+00 1.292084073E+00 1.297805725E+00 1.303373513E+00 1.308901502E+00 1.314556710E+00 1.320494594E+00 1.326800202E+00 1.333462073E+00 1.340388945E+00 1.347454582E+00 1.354540760E+00 1.361556854E+00 1.368437484E+00
295 1.257309094E+00 1.264805513E+00 1.271316758E+00 1.277282312E+00 1.282960017E+00 1.288452042E+00 1.293768112E+00 1.298905725E+00 1.303913634E+00 1.308911961E+00 1.314065989E+00 1.319532243E+00 1.325404945E+00 1.331688358E+00 1.338307443E+00 1.345147066E+00 1.352093285E+00 1.359054665E+00 1.365962264E+00
300 1.258613077E+00 1.267317517E+00 1.274481515E+00 1.280657509E+00 1.286224020E+00 1.291396866E+00 1.296279684E+00 1.300935513E+00 1.305449086E+00 1.309953732E+00 1.314616555E+00 1.319595941E+00 1.324995164E+00 1.330835336E+00 1.337061070E+00 1.343573506E+00 1.350268524E+00 1.357058701E+00 1.363875351E+00
305 1.258773038E+00 1.269131761E+00 1.277355457E+00 1.284093180E+00 1.289839011E+00 1.294923000E+00 1.299547696E+00 1.303849977E+00 1.307960012E+00 1.312032218E+00 1.316240045E+00 1.320744723E+00 1.325657551E+00 1.331015811E+00 1.336785262E+00 1.342887165E+00 1.349232287E+00 1.355742259E+00 1.362353031E+00
310 1.257464154E+00 1.269915582E+00 1.279619024E+00 1.287292077E+00 1.293535469E+00 1.298793572E+00 1.303372449E+00 1.307490107E+00 1.311330567E+00 1.315076743E+00 1.318913069E+00 1.323004717E+00 1.327469332E+00 1.332358047E+00 1.337656981E+00 1.343309265E+00 1.349244261E+00 1.355397127E+00 1.361712846E+00
315 1.254317601E+00 1.269274976E+00 1.280883272E+00 1.289881454E+00 1.296959101E+00 1.302672637E+00 1.307436454E+00 1.311557728E+00 1.315283121E+00 1.318831995E+00 1.322404956E+00 1.326172590E+00 1.330257096E+00 1.334720072E+00 1.339565473E+00 1.344758156E+00 1.350248287E+00 1.355988148E+00 1.361935827E+00
320 1.249150543E+00 1.266889358E+00 1.280752755E+00 1.291430246E+00 1.299665084E+00 1.306113544E+00 1.311298334E+00 1.315621550E+00 1.319400740E+00 1.322899772E+00 1.326341343E+00 1.329903805E+00 1.333712299E+00 1.337834831E+00 1.342288961E+00 1.347058868E+00 1.352115612E+00 1.357430585E+00 1.362977956E+00
325 1.241927826E+00 1.262651755E+00 1.279099617E+00 1.291818432E+00 1.301552518E+00 1.309036511E+00 1.314897982E+00 1.319639369E+00 1.323658012E+00 1.327271360E+00 1.330731262E+00 1.334227140E+00 1.337886346E+00 1.341779391E+00 1.345932531E+00 1.350345592E+00 1.355009074E+00 1.359914033E+00 1.365052630E+00
330 1.232434598E+00 1.256123645E+00 1.275336459E+00 1.290371279E+00 1.301899651E+00 1.310695761E+00 1.317478202E+00 1.322849696E+00 1.327293755E+00 1.331189545E+00 1.334825008E+00 1.338404348E+00 1.342056866E+00 1.345851919E+00 1.349819324E+00 1.353969962E+00 1.358311032E+00 1.362852518E+00 1.367605246E+00
335 1.221023455E+00 1.247491818E+00 1.269534043E+00 1.287094997E+00 1.300684782E+00 1.311062682E+00 1.319013685E+00 1.325235161E+00 1.330300765E+00 1.334658946E+00 1.338640512E+00 1.342468552E+00 1.346274494E+00 1.350123335E+00 1.354043456E+00 1.358051942E+00 1.362169284E+00 1.366422710E+00 1.370841410E+00
340 1.208055686E+00 1.236896705E+00 1.261639725E+00 1.281799174E+00 1.297631108E+00 1.309811230E+00 1.319152722E+00 1.326432704E+00 1.332313524E+00 1.337317043E+00 1.341822210E+00 1.346074046E+00 1.350206021E+00 1.354275790E+00 1.358305540E+00 1.362313740E+00 1.366330547E+00 1.370398205E+00 1.374563219E+00
