T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 1.257116036E+00 1.263805834E+00 1.270100803E+00 1.276297385E+00 1.282502767E+00 1.288673092E+00 1.294690713E+00 1.300456798E+00 1.305961857E+00 1.311306559E+00 1.316670997E+00 1.322251751E+00 1.328194060E+00 1.334545638E+00 1.341250681E+00 1.348184275E+00 1.355204558E+00 1.362191837E+00 1.369060004E+00
295 1.259766434E+00 1.267080213E+00 1.273524791E+00 1.279515701E+00 1.285280634E+00 1.290885221E+00 1.296297639E+00 1.301473631E+00 1.306428043E+00 1.311264161E+00 1.316154938E+00 1.321291222E+00 1.326821117E+00 1.332804805E+00 1.339203693E+00 1.345907686E+00 1.352782807E+00 1.359710406E+00 1.366601216E+00
300 1.261683141E+00 1.270087361E+00 1.277081984E+00 1.283197087E+00 1.288781210E+00 1.294013747E+00 1.298957141E+00 1.303632835E+00 1.308090980E+00 1.312445752E+00 1.316867393E+00 1.321542022E+00 1.326619751E+00 1.332172747E+00 1.338181300E+00 1.344554265E+00 1.351171049E+00 1.357919350E+00 1.364711055E+00
305 1.262674693E+00 1.272610697E+00 1.280554581E+00 1.287137654E+00 1.292824769E+00 1.297909336E+00 1.302552638E+00 1.306850168E+00 1.310897431E+00 1.314828456E+00 1.318816603E+00 1.323045302E+00 1.327665814E+00 1.332760579E+00 1.338328435E+00 1.344299406E+00 1.350570492E+00 1.357040633E+00 1.363627331E+00
310 1.261898546E+00 1.273820635E+00 1.283135634E+00 1.290554070E+00 1.296651871E+00 1.301838696E+00 1.306380544E+00 1.310454960E+00 1.314211563E+00 1.317812116E+00 1.321438491E+00 1.325273513E+00 1.329468645E+00 1.334114167E+00 1.339225759E+00 1.344755262E+00 1.350620374E+00 1.356735674E+00 1.363028828E+00
315 1.259328746E+00 1.273644834E+00 1.284742700E+00 1.293371057E+00 1.300201756E+00 1.305758700E+00 1.310416748E+00 1.314442813E+00 1.318049450E+00 1.321434605E+00 1.324795106E+00 1.328316239E+00 1.332149118E+00 1.336388773E+00 1.341064327E+00 1.346147865E+00 1.351578857E+00 1.357290612E+00 1.363224894E+00
320 1.254811385E+00 1.271855420E+00 1.285120366E+00 1.295329843E+00 1.303222797E+00 1.309429000E+00 1.314434118E+00 1.318601252E+00 1.322214615E+00 1.325517270E+00 1.328728095E+00 1.332038733E+00 1.335599878E+00 1.339507950E+00 1.343800890E+00 1.348467502E+00 1.353468060E+00 1.358756089E+00 1.364290407E+00
325 1.248119084E+00 1.268101155E+00 1.283854543E+00 1.295991413E+00 1.305270644E+00 1.312408908E+00 1.317999743E+00 1.322507198E+00 1.326295498E+00 1.329661763E+00 1.332854675E+00 1.336077027E+00 1.339479959E+00 1.343158435E+00 1.347154175E+00 1.351467913E+00 1.356077944E+00 1.360957692E+00 1.366084549E+00
330 1.238886768E+00 1.261850522E+00 1.280315868E+00 1.294678970E+00 1.305650126E+00 1.313999194E+00 1.320416559E+00 1.325468760E+00 1.329607072E+00 1.333191581E+00 1.336508885E+00 1.339778323E+00 1.343153105E+00 1.346724376E+00 1.350532677E+00 1.354585197E+00 1.358874294E+00 1.363391583E+00 1.368133282E+00
335 1.228174714E+00 1.254012057E+00 1.275307573E+00 1.292136951E+00 1.305079638E+00 1.314910769E+00 1.322397194E+00 1.328204577E+00 1.332876294E+00 1.336843789E+00 1.340439697E+00 1.343905729E+00 1.347399177E+00 1.351005591E+00 1.354759592E+00 1.358669152E+00 1.362735923E+00 1.366966906E+00 1.371376187E+00
340 1.215752606E+00 1.244120877E+00 1.268173992E+00 1.287579456E+00 1.302694027E+00 1.314233826E+00 1.323008545E+00 1.329770745E+00 1.335156233E+00 1.339673393E+00 1.343707609E+00 1.347527912E+00 1.351297542E+00 1.355094771E+00 1.358944050E+00 1.362848716E+00 1.366814884E+00 1.370861618E+00 1.375019182E+00
