T d154 d184 d214 d244
d 150 180 210 240
290 1.223986476E+00 1.224652503E+00 1.224616738E+00 1.224386557E+00
295 1.220466062E+00 1.221114381E+00 1.220996580E+00 1.220656474E+00
300 1.214790887E+00 1.215358817E+00 1.215100930E+00 1.213390631E+00
305 1.204095231E+00 1.204393600E+00 1.203825312E+00 1.201782771E+00
310 1.183487651E+00 1.183192662E+00 1.181982726E+00 1.179254448E+00
315 1.145277147E+00 1.143995376E+00 1.141680719E+00 1.137665674E+00
320 1.080823407E+00 1.078127176E+00 1.074030374E+00 1.068310720E+00
325 1.026672586E+00 1.026840172E+00 1.027072145E+00 1.027310622E+00
330 1.027336932E+00 1.027600368E+00 1.027990533E+00 1.028399612E+00
335 1.030221365E+00 1.030585895E+00 1.031180195E+00 1.031835499E+00
340 1.035590459E+00 1.035993148E+00 1.036843530E+00 1.037821030E+00
