T d154 d184 d214 d244
d 150 180 210 240
290 1.302246181E+00 1.302864138E+00 1.303059133E+00 1.302798126E+00
295 1.299882973E+00 1.300588493E+00 1.300715065E+00 1.300726169E+00
300 1.298447283E+00 1.299011354E+00 1.299193078E+00 1.299357457E+00
305 1.298021414E+00 1.298329012E+00 1.298602702E+00 1.298821204E+00
310 1.298393307E+00 1.298522641E+00 1.298922378E+00 1.299041138E+00
315 1.299545351E+00 1.299564959E+00 1.299785267E+00 1.299526816E+00
320 1.301217170E+00 1.301329182E+00 1.301379744E+00 1.301118981E+00
325 1.303172549E+00 1.303336503E+00 1.303226362E+00 1.303061493E+00
330 1.305264025E+00 1.305429703E+00 1.305295390E+00 1.304914817E+00
335 1.307064308E+00 1.307210385E+00 1.307034041E+00 1.306556456E+00
340 1.307860478E+00 1.307941027E+00 1.307677174E+00 1.305524726E+00
