T d154 d184 d214 d244
d 150 180 210 240
290 1.345400253E+00 1.344554364E+00 1.345287742E+00 1.345538291E+00
295 1.342987983E+00 1.341863146E+00 1.342693774E+00 1.342954801E+00
300 1.341165082E+00 1.339838325E+00 1.340674078E+00 1.340999300E+00
305 1.339984374E+00 1.338576642E+00 1.339378462E+00 1.339771318E+00
310 1.339516366E+00 1.338324052E+00 1.338843842E+00 1.339344897E+00
315 1.339936821E+00 1.338738266E+00 1.339199640E+00 1.339453260E+00
320 1.341231861E+00 1.340268559E+00 1.340463977E+00 1.340675527E+00
325 1.343237896E+00 1.342260252E+00 1.342501358E+00 1.342568230E+00
330 1.345789111E+00 1.344939817E+00 1.345424836E+00 1.345247690E+00
335 1.348985451E+00 1.348117801E+00 1.348666142E+00 1.348552040E+00
340 1.352454501E+00 1.351565986E+00 1.352132300E+00 1.352045648E+00
