T d154 d184 d214 d244
d 150 180 210 240
290 1.253481744E+00 1.252558493E+00 1.253036489E+00 1.253206679E+00
295 1.251944013E+00 1.251077867E+00 1.251665557E+00 1.251701435E+00
300 1.250979514E+00 1.250185433E+00 1.250943670E+00 1.250815034E+00
305 1.250377114E+00 1.249436522E+00 1.250246377E+00 1.250126008E+00
310 1.249396142E+00 1.248387614E+00 1.249153527E+00 1.249116153E+00
315 1.247015194E+00 1.245879019E+00 1.246501616E+00 1.246378728E+00
320 1.241551813E+00 1.240177719E+00 1.240474225E+00 1.240056538E+00
325 1.229996627E+00 1.228113821E+00 1.227955134E+00 1.226996812E+00
330 1.207554206E+00 1.204901474E+00 1.203742926E+00 1.201881250E+00
335 1.166940753E+00 1.163444434E+00 1.160703414E+00 1.157271817E+00
340 1.101946003E+00 1.096496746E+00 1.091534378E+00 1.085893671E+00
