T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.210059524E+00 1.203309315E+00 6.750209000E-03 1.210048437E+00 1.203282104E+00 6.766333000E-03 1.108700000E-05 2.721100000E-05
295 1.205531728E+00 1.071685736E+00 1.338459920E-01 1.205522550E+00 1.071651768E+00 1.338707820E-01 9.178000000E-06 3.396800000E-05
300 1.195774731E+00 1.201849516E+00 -6.074785000E-03 1.195767691E+00 1.201828005E+00 -6.060314000E-03 7.040000000E-06 2.151100000E-05
305 1.175139947E+00 1.060625085E+00 1.145148620E-01 1.175136055E+00 1.060599396E+00 1.145366590E-01 3.892000000E-06 2.568900000E-05
310 1.134345620E+00 1.195336723E+00 -6.099110300E-02 1.134347327E+00 1.195319464E+00 -6.097213700E-02 -1.707000000E-06 1.725900000E-05
315 1.061297027E+00 1.003966149E+00 5.733087800E-02 1.061308478E+00 1.003962789E+00 5.734568900E-02 -1.145100000E-05 3.360000000E-06
320 1.018772829E+00 1.150695839E+00 -1.319230100E-01 1.018762374E+00 1.150686887E+00 -1.319245130E-01 1.045500000E-05 8.952000000E-06
325 1.020042288E+00 1.006057262E+00 1.398502600E-02 1.020030439E+00 1.006051801E+00 1.397863800E-02 1.184900000E-05 5.461000000E-06
330 1.023756227E+00 1.017366230E+00 6.389997000E-03 1.023740714E+00 1.017349757E+00 6.390957000E-03 1.551300000E-05 1.647300000E-05
335 1.030771648E+00 1.011792508E+00 1.897914000E-02 1.030748699E+00 1.011781046E+00 1.896765300E-02 2.294900000E-05 1.146200000E-05
340 1.042181740E+00 1.022363685E+00 1.981805500E-02 1.042144755E+00 1.022341694E+00 1.980306100E-02 3.698500000E-05 2.199100000E-05
