N x
1.7220414E+0 1.0521918E+21
1.7085952E+0 1.0682630E+21
1.6954517E+0 1.0636135E+21
1.6816747E+0 1.0593675E+21
1.6682095E+0 1.0905689E+21
1.6549979E+0 1.0816048E+21
1.6410891E+0 1.0597158E+21
1.6270879E+0 1.0554722E+21
1.6128242E+0 1.0613918E+21
1.5987358E+0 1.0721403E+21
1.5845063E+0 1.0752632E+21
1.5702476E+0 1.0627788E+21
1.5554166E+0 1.0507183E+21
1.5405485E+0 1.0513740E+21
1.5254477E+0 1.0657787E+21
1.5106977E+0 1.0683476E+21
1.4953687E+0 1.0490081E+21
1.4797531E+0 1.0588065E+21
1.4643926E+0 1.0475311E+21
1.4481024E+0 1.0400760E+21
1.4321706E+0 1.0489349E+21
1.4157880E+0 1.0351071E+21
1.3990467E+0 1.0418625E+21
1.3824915E+0 1.0366300E+21
1.3651697E+0 1.0284098E+21
1.3479210E+0 1.0363476E+21
1.3304208E+0 1.0229636E+21
1.3122487E+0 1.0218938E+21
1.2942279E+0 1.0308156E+21
1.2758625E+0 1.0273081E+21
1.2571925E+0 1.0108705E+21
1.2376573E+0 1.0013349E+21
1.2180266E+0 1.0181003E+21
1.1985191E+0 1.0077280E+21
1.1778199E+0 1.0035024E+21
1.1574599E+0 9.9513592E+20
1.1356548E+0 9.8190862E+20
1.1139351E+0 9.8486254E+20
1.0913966E+0 9.7889365E+20
1.0684966E+0 9.8589993E+20
1.0453156E+0 9.9054044E+20
