N x
1.7233508E+0 1.0490886E+21
1.7098750E+0 1.0549231E+21
1.6964429E+0 1.0485577E+21
1.6825856E+0 1.0526123E+21
1.6690408E+0 1.0705807E+21
1.6554216E+0 1.0753901E+21
1.6417762E+0 1.0657432E+21
1.6276780E+0 1.0512534E+21
1.6134089E+0 1.0544794E+21
1.5991490E+0 1.0664310E+21
1.5849486E+0 1.0799343E+21
1.5707925E+0 1.0675060E+21
1.5559972E+0 1.0501601E+21
1.5410880E+0 1.0512294E+21
1.5260355E+0 1.0570950E+21
1.5110003E+0 1.0558473E+21
1.4956087E+0 1.0521053E+21
1.4801541E+0 1.0542000E+21
1.4645009E+0 1.0423776E+21
1.4483539E+0 1.0465023E+21
1.4324814E+0 1.0524694E+21
1.4161551E+0 1.0298863E+21
1.3991950E+0 1.0369789E+21
1.3827087E+0 1.0405881E+21
1.3654521E+0 1.0269223E+21
1.3480930E+0 1.0373591E+21
1.3307449E+0 1.0272100E+21
1.3125749E+0 1.0138574E+21
1.2942702E+0 1.0249226E+21
1.2759858E+0 1.0263914E+21
1.2572024E+0 1.0090730E+21
1.2377153E+0 1.0062854E+21
1.2182327E+0 1.0119637E+21
1.1983378E+0 1.0025035E+21
1.1778199E+0 9.9909896E+20
1.1570879E+0 9.9325338E+20
1.1355734E+0 9.8632081E+20
1.1137472E+0 9.8885816E+20
1.0914943E+0 9.8181927E+20
1.0684389E+0 9.8090170E+20
1.0451777E+0 9.8721332E+20
