T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 4.911484E-1 1.709140E+1 4.430580E-1 7.854230E+1 5.553008E-1 1.998280E+1 4.544320E-1 7.918810E+1 1.1552730E+01 1.4469444E+01 2.5029047E+00 8.1552658E-01
295 4.965471E-1 1.658150E+1 4.291500E-1 7.781340E+1 5.619682E-1 1.945300E+1 4.410260E-1 7.848910E+1 1.1641424E+01 1.4761219E+01 2.6928118E+00 8.6088387E-01
300 5.018180E-1 1.605490E+1 4.151490E-1 7.706490E+1 5.680608E-1 1.888440E+1 4.274370E-1 7.777440E+1 1.1661217E+01 1.4983267E+01 2.8748096E+00 9.1225390E-01
305 5.070203E-1 1.551450E+1 4.012190E-1 7.626600E+1 5.729389E-1 1.825130E+1 4.136520E-1 7.701080E+1 1.1505346E+01 1.4995096E+01 3.0056666E+00 9.6713708E-01
310 5.121422E-1 1.496050E+1 3.871970E-1 7.544380E+1 5.778344E-1 1.761030E+1 3.999540E-1 7.619970E+1 1.1368690E+01 1.5046876E+01 3.1896168E+00 9.9199866E-01
315 5.171438E-1 1.439270E+1 3.732020E-1 7.457380E+1 5.819830E-1 1.693060E+1 3.859880E-1 7.536840E+1 1.1141081E+01 1.4990018E+01 3.3125382E+00 1.0542880E+00
320 5.221429E-1 1.381520E+1 3.592200E-1 7.365570E+1 5.849818E-1 1.619770E+1 3.718550E-1 7.446240E+1 1.0742027E+01 1.4708878E+01 3.3978298E+00 1.0833656E+00
325 5.270607E-1 1.322670E+1 3.451690E-1 7.270410E+1 5.876590E-1 1.544920E+1 3.576040E-1 7.351570E+1 1.0311813E+01 1.4385858E+01 3.4773101E+00 1.1039819E+00
330 5.318908E-1 1.262790E+1 3.311900E-1 7.168560E+1 5.894994E-1 1.466710E+1 3.431690E-1 7.250280E+1 9.7724612E+00 1.3903226E+01 3.4906999E+00 1.1271289E+00
335 5.367723E-1 1.202330E+1 3.171480E-1 7.062740E+1 5.903896E-1 1.384950E+1 3.284680E-1 7.141720E+1 9.0816810E+00 1.3186036E+01 3.4463022E+00 1.1058961E+00
340 5.415954E-1 1.141100E+1 3.031480E-1 6.950140E+1 5.909342E-1 1.302300E+1 3.136260E-1 7.026850E+1 8.3492883E+00 1.2378100E+01 3.3409220E+00 1.0916698E+00
