T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 2.475581E-1 7.330200E+0 3.898770E-1 7.594720E+1 3.133876E-1 9.783400E+0 4.062950E-1 7.683630E+1 2.1005777E+01 2.5075127E+01 4.0409062E+00 1.1571354E+00
295 2.528839E-1 7.127900E+0 3.752550E-1 7.511250E+1 3.214244E-1 9.587800E+0 3.923040E-1 7.603590E+1 2.1323988E+01 2.5656564E+01 4.3458644E+00 1.2144263E+00
300 2.581747E-1 6.911200E+0 3.607470E-1 7.420590E+1 3.289879E-1 9.355800E+0 3.781720E-1 7.519880E+1 2.1524561E+01 2.6129246E+01 4.6076917E+00 1.3203668E+00
305 2.634893E-1 6.682500E+0 3.461150E-1 7.327480E+1 3.353046E-1 9.062900E+0 3.637450E-1 7.430720E+1 2.1417929E+01 2.6265323E+01 4.8468020E+00 1.3893674E+00
310 2.688154E-1 6.441500E+0 3.315700E-1 7.226980E+1 3.417473E-1 8.759000E+0 3.494000E-1 7.335490E+1 2.1340886E+01 2.6458500E+01 5.1030338E+00 1.4792468E+00
315 2.741085E-1 6.187700E+0 3.169480E-1 7.122270E+1 3.473873E-1 8.415900E+0 3.347820E-1 7.236400E+1 2.1094266E+01 2.6476075E+01 5.3270486E+00 1.5771654E+00
320 2.794921E-1 5.924600E+0 3.023820E-1 7.010290E+1 3.516938E-1 8.020200E+0 3.199640E-1 7.127200E+1 2.0529705E+01 2.6129024E+01 5.4949932E+00 1.6403356E+00
325 2.848921E-1 5.650700E+0 2.877930E-1 6.891940E+1 3.556261E-1 7.605800E+0 3.049210E-1 7.014010E+1 1.9889991E+01 2.5705383E+01 5.6171926E+00 1.7403739E+00
330 2.902744E-1 5.366100E+0 2.732180E-1 6.766110E+1 3.584986E-1 7.156200E+0 2.897530E-1 6.889220E+1 1.9030535E+01 2.5014673E+01 5.7065846E+00 1.7869948E+00
335 2.958196E-1 5.074800E+0 2.586880E-1 6.631560E+1 3.601670E-1 6.671700E+0 2.741600E-1 6.756590E+1 1.7865990E+01 2.3935429E+01 5.6434199E+00 1.8504897E+00
340 3.013913E-1 4.774700E+0 2.441350E-1 6.489140E+1 3.613488E-1 6.176300E+0 2.585080E-1 6.611920E+1 1.6592694E+01 2.2693198E+01 5.5599827E+00 1.8569493E+00
