T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 6.938456E-1 2.733960E+1 5.016990E-1 7.853920E+1 7.210541E-1 2.913040E+1 5.007340E-1 8.068100E+1 3.7734339E+00 6.1475297E+00 -1.9271709E-01 2.6546523E+00
295 6.954628E-1 2.645010E+1 4.881110E-1 7.791750E+1 7.230211E-1 2.826330E+1 4.881300E-1 8.008240E+1 3.8115485E+00 6.4153867E+00 3.8924057E-03 2.7033406E+00
300 6.970312E-1 2.555680E+1 4.744930E-1 7.727250E+1 7.247533E-1 2.738080E+1 4.754920E-1 7.945340E+1 3.8250395E+00 6.6616023E+00 2.1009817E-01 2.7448794E+00
305 6.985758E-1 2.466180E+1 4.608700E-1 7.660090E+1 7.260350E-1 2.646560E+1 4.627110E-1 7.877980E+1 3.7820766E+00 6.8156399E+00 3.9787254E-01 2.7658105E+00
310 7.000944E-1 2.376560E+1 4.472220E-1 7.590480E+1 7.273100E-1 2.555290E+1 4.500430E-1 7.806700E+1 3.7419532E+00 6.9945094E+00 6.2682899E-01 2.7696722E+00
315 7.015815E-1 2.286940E+1 4.335720E-1 7.518230E+1 7.283243E-1 2.462370E+1 4.372020E-1 7.732970E+1 3.6718259E+00 7.1244370E+00 8.3027982E-01 2.7769408E+00
320 7.030673E-1 2.197300E+1 4.199300E-1 7.442460E+1 7.289431E-1 2.366520E+1 4.242200E-1 7.652920E+1 3.5497695E+00 7.1505840E+00 1.0112677E+00 2.7500614E+00
325 7.045373E-1 2.107760E+1 4.062730E-1 7.363760E+1 7.294595E-1 2.270280E+1 4.113140E-1 7.566690E+1 3.4165296E+00 7.1585884E+00 1.2255843E+00 2.6818860E+00
330 7.059901E-1 2.018450E+1 3.926400E-1 7.281580E+1 7.296948E-1 2.172230E+1 3.982400E-1 7.475140E+1 3.2485774E+00 7.0793608E+00 1.4061872E+00 2.5893829E+00
335 7.074659E-1 1.929400E+1 3.790170E-1 7.195450E+1 7.295943E-1 2.071740E+1 3.849350E-1 7.376780E+1 3.0329733E+00 6.8705533E+00 1.5374024E+00 2.4581186E+00
340 7.089345E-1 1.840650E+1 3.654030E-1 7.105470E+1 7.293672E-1 1.970730E+1 3.716230E-1 7.270720E+1 2.8014284E+00 6.6005998E+00 1.6737392E+00 2.2728148E+00
