T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 3.846053E-1 1.260430E+1 4.217700E-1 7.770150E+1 4.551590E-1 1.552510E+1 4.351700E-1 7.838110E+1 1.5500891E+01 1.8813405E+01 3.0792564E+00 8.6704575E-01
295 3.906114E-1 1.224870E+1 4.075900E-1 7.693440E+1 4.631433E-1 1.515780E+1 4.215190E-1 7.764310E+1 1.5660790E+01 1.9192099E+01 3.3044774E+00 9.1276623E-01
300 3.965173E-1 1.187530E+1 3.934080E-1 7.612700E+1 4.705413E-1 1.474900E+1 4.076980E-1 7.688260E+1 1.5731669E+01 1.9484033E+01 3.5050454E+00 9.8279715E-01
305 4.023875E-1 1.148700E+1 3.792500E-1 7.527220E+1 4.766226E-1 1.427250E+1 3.936470E-1 7.607080E+1 1.5575237E+01 1.9516553E+01 3.6573377E+00 1.0498115E+00
310 4.082079E-1 1.108380E+1 3.649970E-1 7.439060E+1 4.827540E-1 1.378490E+1 3.796750E-1 7.520850E+1 1.5441840E+01 1.9594629E+01 3.8659380E+00 1.0875101E+00
315 4.139311E-1 1.066520E+1 3.508280E-1 7.344270E+1 4.880535E-1 1.325490E+1 3.654370E-1 7.431850E+1 1.5187351E+01 1.9537680E+01 3.9976795E+00 1.1784414E+00
320 4.196909E-1 1.023570E+1 3.365580E-1 7.246480E+1 4.920454E-1 1.266800E+1 3.510250E-1 7.334430E+1 1.4704842E+01 1.9200347E+01 4.1213589E+00 1.1991389E+00
325 4.253964E-1 9.793400E+0 3.223530E-1 7.141820E+1 4.956548E-1 1.206220E+1 3.364440E-1 7.233250E+1 1.4174865E+01 1.8809172E+01 4.1882156E+00 1.2640238E+00
330 4.310387E-1 9.338900E+0 3.081210E-1 7.031670E+1 4.982738E-1 1.141910E+1 3.217220E-1 7.123310E+1 1.3493605E+01 1.8216847E+01 4.2275629E+00 1.2864806E+00
335 4.367814E-1 8.877000E+0 2.938920E-1 6.915370E+1 4.997604E-1 1.073780E+1 3.066540E-1 7.006590E+1 1.2601839E+01 1.7329434E+01 4.1616936E+00 1.3019172E+00
340 4.424896E-1 8.405300E+0 2.797270E-1 6.790740E+1 5.008048E-1 1.004520E+1 2.915280E-1 6.880380E+1 1.1644297E+01 1.6325210E+01 4.0479817E+00 1.3028350E+00
