T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 2.795408E-1 8.515000E+0 3.982670E-1 7.648340E+1 3.483651E-1 1.114630E+1 4.139490E-1 7.729490E+1 1.9756371E+01 2.3606937E+01 3.7883894E+00 1.0498752E+00
295 2.851716E-1 8.281000E+0 3.838100E-1 7.565920E+1 3.566026E-1 1.091510E+1 4.000900E-1 7.650450E+1 2.0030981E+01 2.4132624E+01 4.0690845E+00 1.1049023E+00
300 2.907520E-1 8.031500E+0 3.693990E-1 7.477900E+1 3.643252E-1 1.064520E+1 3.859760E-1 7.570160E+1 2.0194376E+01 2.4552850E+01 4.2948266E+00 1.2187325E+00
305 2.963434E-1 7.768900E+0 3.548780E-1 7.387350E+1 3.707499E-1 1.031100E+1 3.717040E-1 7.482110E+1 2.0069189E+01 2.4654253E+01 4.5267202E+00 1.2664877E+00
310 3.019324E-1 7.493100E+0 3.404600E-1 7.289260E+1 3.772834E-1 9.965600E+0 3.573850E-1 7.390960E+1 1.9971989E+01 2.4810348E+01 4.7357891E+00 1.3760053E+00
315 3.074725E-1 7.203500E+0 3.259140E-1 7.188430E+1 3.829847E-1 9.578900E+0 3.429300E-1 7.293410E+1 1.9716767E+01 2.4798254E+01 4.9619456E+00 1.4393816E+00
320 3.130928E-1 6.903900E+0 3.114690E-1 7.079530E+1 3.873237E-1 9.137200E+0 3.281630E-1 7.188690E+1 1.9165081E+01 2.4441842E+01 5.0871061E+00 1.5184964E+00
325 3.187144E-1 6.592600E+0 2.969540E-1 6.965690E+1 3.912767E-1 8.676100E+0 3.132920E-1 7.077710E+1 1.8545009E+01 2.4014246E+01 5.2149432E+00 1.5827153E+00
330 3.243038E-1 6.269800E+0 2.824910E-1 6.843790E+1 3.941570E-1 8.178300E+0 2.982020E-1 6.957960E+1 1.7722177E+01 2.3336146E+01 5.2685763E+00 1.6408545E+00
335 3.300464E-1 5.940000E+0 2.680310E-1 6.714650E+1 3.958213E-1 7.643700E+0 2.827880E-1 6.828820E+1 1.6617322E+01 2.2288944E+01 5.2183968E+00 1.6718847E+00
340 3.358013E-1 5.600700E+0 2.535790E-1 6.577290E+1 3.969961E-1 7.097800E+0 2.672410E-1 6.690160E+1 1.5414459E+01 2.1092451E+01 5.1122395E+00 1.6871046E+00
