T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 7.486638E-1 3.177090E+1 5.275180E-1 8.044630E+1 7.523664E-1 3.212280E+1 5.247350E-1 8.136620E+1 4.9212724E-01 1.0954836E+00 -5.3036295E-01 1.1305677E+00
295 7.491620E-1 3.082080E+1 5.152700E-1 7.984250E+1 7.529325E-1 3.118960E+1 5.126170E-1 8.080920E+1 5.0077530E-01 1.1824454E+00 -5.1754039E-01 1.1962747E+00
300 7.496188E-1 2.987020E+1 5.030180E-1 7.921640E+1 7.534300E-1 3.025280E+1 5.004890E-1 8.022870E+1 5.0584659E-01 1.2646763E+00 -5.0530581E-01 1.2617679E+00
305 7.500444E-1 2.891880E+1 4.907530E-1 7.856530E+1 7.538385E-1 2.930910E+1 4.882100E-1 7.963740E+1 5.0330409E-01 1.3316683E+00 -5.2088241E-01 1.3462268E+00
310 7.504422E-1 2.796760E+1 4.783850E-1 7.790410E+1 7.542188E-1 2.836660E+1 4.759640E-1 7.901990E+1 5.0073003E-01 1.4065838E+00 -5.0865191E-01 1.4120494E+00
315 7.508129E-1 2.701730E+1 4.659850E-1 7.722140E+1 7.545400E-1 2.742140E+1 4.637280E-1 7.836900E+1 4.9395658E-01 1.4736666E+00 -4.8670773E-01 1.4643545E+00
320 7.511693E-1 2.606930E+1 4.535920E-1 7.651150E+1 7.547945E-1 2.647060E+1 4.514570E-1 7.768170E+1 4.8028967E-01 1.5160215E+00 -4.7291326E-01 1.5064037E+00
325 7.515074E-1 2.512280E+1 4.411900E-1 7.577200E+1 7.550172E-1 2.552060E+1 4.391770E-1 7.696540E+1 4.6486358E-01 1.5587408E+00 -4.5835734E-01 1.5505669E+00
330 7.518299E-1 2.417890E+1 4.287170E-1 7.501480E+1 7.551880E-1 2.456780E+1 4.268340E-1 7.621720E+1 4.4467073E-01 1.5829663E+00 -4.4115511E-01 1.5775967E+00
335 7.521481E-1 2.323850E+1 4.161970E-1 7.423450E+1 7.553058E-1 2.361050E+1 4.144790E-1 7.541900E+1 4.1806908E-01 1.5755702E+00 -4.1449627E-01 1.5705591E+00
340 7.524559E-1 2.230240E+1 4.036860E-1 7.342220E+1 7.553945E-1 2.265360E+1 4.021570E-1 7.457080E+1 3.8901528E-01 1.5503055E+00 -3.8019977E-01 1.5402812E+00
