T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 7.510882E-1 3.204340E+1 5.283550E-1 8.074620E+1 7.536329E-1 3.229100E+1 5.263020E-1 8.141190E+1 3.3765776E-01 7.6677712E-01 -3.9008022E-01 8.1769373E-01
295 7.515417E-1 3.109530E+1 5.161470E-1 8.016200E+1 7.541383E-1 3.135570E+1 5.141860E-1 8.086210E+1 3.4431350E-01 8.3047101E-01 -3.8137950E-01 8.6579498E-01
300 7.519535E-1 3.014590E+1 5.039390E-1 7.955360E+1 7.545827E-1 3.041740E+1 5.020670E-1 8.028860E+1 3.4843099E-01 8.9258122E-01 -3.7285860E-01 9.1544752E-01
305 7.523330E-1 2.919680E+1 4.917230E-1 7.892310E+1 7.549547E-1 2.947390E+1 4.899000E-1 7.969110E+1 3.4726587E-01 9.4015383E-01 -3.7211676E-01 9.6372117E-01
310 7.526840E-1 2.824740E+1 4.794610E-1 7.827310E+1 7.552973E-1 2.853150E+1 4.776450E-1 7.908640E+1 3.4599621E-01 9.9574155E-01 -3.8019868E-01 1.0283690E+00
315 7.530073E-1 2.729870E+1 4.671040E-1 7.761220E+1 7.555900E-1 2.758710E+1 4.654060E-1 7.844930E+1 3.4181236E-01 1.0454162E+00 -3.6484274E-01 1.0670586E+00
320 7.533151E-1 2.635160E+1 4.547570E-1 7.692200E+1 7.558307E-1 2.663910E+1 4.531480E-1 7.777770E+1 3.3282586E-01 1.0792407E+00 -3.5507163E-01 1.1001868E+00
325 7.536039E-1 2.540680E+1 4.424100E-1 7.620500E+1 7.560428E-1 2.569200E+1 4.409170E-1 7.707180E+1 3.2258756E-01 1.1100732E+00 -3.3861248E-01 1.1246656E+00
330 7.538762E-1 2.446410E+1 4.300520E-1 7.545870E+1 7.562132E-1 2.474350E+1 4.286120E-1 7.634030E+1 3.0903983E-01 1.1291854E+00 -3.3596820E-01 1.1548291E+00
335 7.541426E-1 2.352450E+1 4.175780E-1 7.470160E+1 7.563437E-1 2.379240E+1 4.162570E-1 7.557150E+1 2.9101849E-01 1.1259898E+00 -3.1735202E-01 1.1510953E+00
340 7.543975E-1 2.258840E+1 4.051160E-1 7.391040E+1 7.564499E-1 2.284230E+1 4.039360E-1 7.475620E+1 2.7132002E-01 1.1115343E+00 -2.9212549E-01 1.1314112E+00
