T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 3.486221E-1 1.116900E+1 4.141800E-1 7.735190E+1 4.198460E-1 1.403880E+1 4.284000E-1 7.805320E+1 1.6964292E+01 2.0441918E+01 3.3193277E+00 8.9848975E-01
295 3.546074E-1 1.085810E+1 4.000080E-1 7.654890E+1 4.280555E-1 1.372120E+1 4.145980E-1 7.731500E+1 1.7158546E+01 2.0866251E+01 3.5190715E+00 9.9088146E-01
300 3.605086E-1 1.053010E+1 3.856670E-1 7.573640E+1 4.356922E-1 1.336210E+1 4.007850E-1 7.652180E+1 1.7256127E+01 2.1194273E+01 3.7720973E+00 1.0263742E+00
305 3.663897E-1 1.018740E+1 3.714330E-1 7.485840E+1 4.419971E-1 1.293550E+1 3.866010E-1 7.570120E+1 1.7105859E+01 2.1244637E+01 3.9234249E+00 1.1133245E+00
310 3.722368E-1 9.830200E+0 3.571080E-1 7.395070E+1 4.483713E-1 1.249750E+1 3.725100E-1 7.482480E+1 1.6980235E+01 2.1342669E+01 4.1346541E+00 1.1681956E+00
315 3.780017E-1 9.457800E+0 3.428180E-1 7.298490E+1 4.538994E-1 1.201660E+1 3.582430E-1 7.390010E+1 1.6721260E+01 2.1293877E+01 4.3057366E+00 1.2384286E+00
320 3.838188E-1 9.074500E+0 3.285240E-1 7.196610E+1 4.580809E-1 1.147870E+1 3.436670E-1 7.291430E+1 1.6211569E+01 2.0944881E+01 4.4063003E+00 1.3004308E+00
325 3.895969E-1 8.678500E+0 3.141940E-1 7.089760E+1 4.618693E-1 1.092110E+1 3.290570E-1 7.185820E+1 1.5647803E+01 2.0534562E+01 4.5168466E+00 1.3367994E+00
330 3.953267E-1 8.270300E+0 2.999440E-1 6.974730E+1 4.646281E-1 1.032590E+1 3.141570E-1 7.074180E+1 1.4915456E+01 1.9907224E+01 4.5241710E+00 1.4058166E+00
335 4.011736E-1 7.854600E+0 2.855920E-1 6.855630E+1 4.662072E-1 9.692300E+0 2.990300E-1 6.952380E+1 1.3949506E+01 1.8960412E+01 4.4938635E+00 1.3916098E+00
340 4.070011E-1 7.429000E+0 2.713460E-1 6.726870E+1 4.673172E-1 9.047100E+0 2.837210E-1 6.823500E+1 1.2906886E+01 1.7885289E+01 4.3616793E+00 1.4161354E+00
