T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 3.133997E-1 9.799500E+0 4.063530E-1 7.694850E+1 3.840587E-1 1.257210E+1 4.213470E-1 7.769070E+1 1.8397969E+01 2.2053595E+01 3.5585871E+00 9.5532670E-01
295 3.192561E-1 9.529200E+0 3.920500E-1 7.613390E+1 3.923552E-1 1.230010E+1 4.074630E-1 7.693790E+1 1.8630848E+01 2.2527459E+01 3.7826747E+00 1.0449986E+00
300 3.250453E-1 9.242600E+0 3.776750E-1 7.528950E+1 4.001030E-1 1.198770E+1 3.935090E-1 7.613920E+1 1.8759594E+01 2.2899305E+01 4.0237962E+00 1.1159823E+00
305 3.308305E-1 8.942000E+0 3.633040E-1 7.439790E+1 4.065243E-1 1.160870E+1 3.793340E-1 7.527950E+1 1.8619748E+01 2.2971564E+01 4.2258274E+00 1.1711024E+00
310 3.365979E-1 8.627300E+0 3.489500E-1 7.345180E+1 4.130349E-1 1.121830E+1 3.650810E-1 7.439660E+1 1.8506184E+01 2.3096191E+01 4.4184715E+00 1.2699505E+00
315 3.422996E-1 8.298100E+0 3.345230E-1 7.246830E+1 4.186988E-1 1.078550E+1 3.507730E-1 7.343640E+1 1.8246816E+01 2.3062445E+01 4.6326257E+00 1.3182836E+00
320 3.480685E-1 7.958300E+0 3.201920E-1 7.140750E+1 4.229964E-1 1.029610E+1 3.360550E-1 7.243140E+1 1.7713602E+01 2.2705685E+01 4.7203583E+00 1.4136134E+00
325 3.538222E-1 7.606200E+0 3.057390E-1 7.031270E+1 4.268971E-1 9.787000E+0 3.213460E-1 7.134360E+1 1.7117685E+01 2.2282620E+01 4.8567588E+00 1.4449789E+00
330 3.595284E-1 7.242100E+0 2.913880E-1 6.912930E+1 4.297445E-1 9.240400E+0 3.063260E-1 7.019350E+1 1.6339034E+01 2.1625687E+01 4.8765041E+00 1.5160948E+00
335 3.653748E-1 6.870600E+0 2.769840E-1 6.788990E+1 4.313799E-1 8.655900E+0 2.910850E-1 6.893410E+1 1.5300922E+01 2.0625238E+01 4.8442895E+00 1.5147801E+00
340 3.712177E-1 6.489400E+0 2.626360E-1 6.656150E+1 4.325317E-1 8.059800E+0 2.756360E-1 6.760370E+1 1.4175608E+01 1.9484354E+01 4.7163651E+00 1.5416316E+00
