T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 7.332388E-1 3.025950E+1 5.216220E-1 7.911530E+1 7.440901E-1 3.116030E+1 5.162080E-1 8.112450E+1 1.4583315E+00 2.8908579E+00 -1.0488020E+00 2.4766871E+00
295 7.340322E-1 2.931360E+1 5.089990E-1 7.845790E+1 7.450450E-1 3.024300E+1 5.039370E-1 8.055000E+1 1.4781389E+00 3.0731078E+00 -1.0044906E+00 2.5972688E+00
300 7.347850E-1 2.836530E+1 4.962830E-1 7.778550E+1 7.458832E-1 2.931820E+1 4.916640E-1 7.994630E+1 1.4879273E+00 3.2501995E+00 -9.3946272E-01 2.7028143E+00
305 7.355117E-1 2.741690E+1 4.835670E-1 7.708530E+1 7.465282E-1 2.837690E+1 4.792450E-1 7.931620E+1 1.4756978E+00 3.3830334E+00 -9.0183518E-01 2.8126663E+00
310 7.362141E-1 2.646880E+1 4.708380E-1 7.635890E+1 7.471516E-1 2.743820E+1 4.668360E-1 7.866520E+1 1.4638930E+00 3.5330306E+00 -8.5726037E-01 2.9317919E+00
315 7.368914E-1 2.552300E+1 4.579990E-1 7.562490E+1 7.476586E-1 2.649170E+1 4.544400E-1 7.797030E+1 1.4401225E+00 3.6566170E+00 -7.8316169E-01 3.0080685E+00
320 7.375605E-1 2.457800E+1 4.451350E-1 7.486140E+1 7.480049E-1 2.553030E+1 4.419680E-1 7.722550E+1 1.3963010E+00 3.7300776E+00 -7.1656772E-01 3.0612945E+00
325 7.382153E-1 2.363550E+1 4.322680E-1 7.406760E+1 7.482996E-1 2.456830E+1 4.295420E-1 7.643540E+1 1.3476287E+00 3.7967625E+00 -6.3462944E-01 3.0977793E+00
330 7.388569E-1 2.269720E+1 4.193700E-1 7.325120E+1 7.484768E-1 2.359710E+1 4.170150E-1 7.560130E+1 1.2852636E+00 3.8136042E+00 -5.6472789E-01 3.1085444E+00
335 7.395046E-1 2.176210E+1 4.063870E-1 7.241350E+1 7.485190E-1 2.261250E+1 4.044260E-1 7.469770E+1 1.2042981E+00 3.7607518E+00 -4.8488475E-01 3.0579255E+00
340 7.401455E-1 2.083130E+1 3.934150E-1 7.153990E+1 7.485027E-1 2.162550E+1 3.918870E-1 7.372440E+1 1.1165224E+00 3.6725162E+00 -3.8990832E-01 2.9630624E+00
