T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 2.178454E-1 6.254200E+0 3.810470E-1 7.534360E+1 2.797177E-1 8.502500E+0 3.983670E-1 7.630330E+1 2.2119551E+01 2.6442811E+01 4.3477497E+00 1.2577438E+00
295 2.228073E-1 6.079200E+0 3.663270E-1 7.448120E+1 2.874270E-1 8.337400E+0 3.842230E-1 7.549530E+1 2.2482126E+01 2.7085182E+01 4.6577118E+00 1.3432624E+00
300 2.277476E-1 5.891300E+0 3.516790E-1 7.355440E+1 2.947096E-1 8.138300E+0 3.700670E-1 7.462060E+1 2.2721350E+01 2.7610189E+01 4.9688300E+00 1.4288280E+00
305 2.327221E-1 5.692200E+0 3.369550E-1 7.258870E+1 3.008161E-1 7.882700E+0 3.554760E-1 7.371650E+1 2.2636421E+01 2.7788702E+01 5.2101970E+00 1.5299153E+00
310 2.377195E-1 5.482100E+0 3.222780E-1 7.155650E+1 3.070624E-1 7.616700E+0 3.410310E-1 7.273560E+1 2.2582674E+01 2.8025260E+01 5.4989136E+00 1.6210769E+00
315 2.426979E-1 5.260300E+0 3.075630E-1 7.047080E+1 3.125485E-1 7.313900E+0 3.263060E-1 7.171440E+1 2.2348723E+01 2.8078043E+01 5.7439949E+00 1.7341008E+00
320 2.477742E-1 5.030100E+0 2.928750E-1 6.931640E+1 3.167534E-1 6.962000E+0 3.113430E-1 7.059550E+1 2.1776941E+01 2.7749210E+01 5.9317216E+00 1.8118719E+00
325 2.528797E-1 4.790000E+0 2.781960E-1 6.808850E+1 3.206022E-1 6.592400E+0 2.962040E-1 6.942050E+1 2.1123529E+01 2.7340574E+01 6.0795938E+00 1.9187416E+00
330 2.579805E-1 4.540100E+0 2.635120E-1 6.678530E+1 3.234227E-1 6.189700E+0 2.808960E-1 6.813240E+1 2.0234263E+01 2.6650726E+01 6.1887674E+00 1.9771797E+00
335 2.632500E-1 4.284100E+0 2.488950E-1 6.538460E+1 3.250729E-1 5.754400E+0 2.651710E-1 6.675600E+1 1.9018165E+01 2.5550883E+01 6.1379261E+00 2.0543472E+00
340 2.685889E-1 4.020300E+0 2.342470E-1 6.389950E+1 3.262476E-1 5.308900E+0 2.494010E-1 6.524700E+1 1.7673295E+01 2.4272448E+01 6.0761585E+00 2.0652291E+00
