T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 6.728654E-1 2.604620E+1 4.912120E-1 7.880390E+1 7.075298E-1 2.815290E+1 4.942500E-1 8.050670E+1 4.8993555E+00 7.4830657E+00 6.1466869E-01 2.1151035E+00
295 6.749475E-1 2.519550E+1 4.774890E-1 7.817900E+1 7.100440E-1 2.731640E+1 4.815920E-1 7.988410E+1 4.9428627E+00 7.7642003E+00 8.5196598E-01 2.1344673E+00
300 6.769715E-1 2.434040E+1 4.637600E-1 7.752900E+1 7.122645E-1 2.646070E+1 4.688380E-1 7.923880E+1 4.9550413E+00 8.0130155E+00 1.0831033E+00 2.1577813E+00
305 6.789676E-1 2.348200E+1 4.500290E-1 7.685030E+1 7.139049E-1 2.556610E+1 4.558350E-1 7.856270E+1 4.8938311E+00 8.1518104E+00 1.2737065E+00 2.1796603E+00
310 6.809322E-1 2.262080E+1 4.362950E-1 7.614200E+1 7.155455E-1 2.467330E+1 4.429710E-1 7.784200E+1 4.8373304E+00 8.3187089E+00 1.5070964E+00 2.1839110E+00
315 6.828562E-1 2.175790E+1 4.225710E-1 7.540310E+1 7.168510E-1 2.376000E+1 4.300570E-1 7.707110E+1 4.7422407E+00 8.4263468E+00 1.7406995E+00 2.1642354E+00
320 6.847789E-1 2.089410E+1 4.088510E-1 7.462910E+1 7.176413E-1 2.281260E+1 4.168030E-1 7.626700E+1 4.5792236E+00 8.4098261E+00 1.9078557E+00 2.1475868E+00
325 6.866798E-1 2.002980E+1 3.951370E-1 7.382020E+1 7.183019E-1 2.185970E+1 4.036270E-1 7.539740E+1 4.4023411E+00 8.3711121E+00 2.1034272E+00 2.0918493E+00
330 6.885564E-1 1.916620E+1 3.814480E-1 7.297280E+1 7.185981E-1 2.088530E+1 3.903400E-1 7.445810E+1 4.1805983E+00 8.2311482E+00 2.2780140E+00 1.9948132E+00
335 6.904607E-1 1.830450E+1 3.677650E-1 7.208550E+1 7.184592E-1 1.988390E+1 3.766880E-1 7.347140E+1 3.8970202E+00 7.9431098E+00 2.3688039E+00 1.8863122E+00
340 6.923531E-1 1.744460E+1 3.541040E-1 7.115430E+1 7.181614E-1 1.887660E+1 3.630020E-1 7.240930E+1 3.5936629E+00 7.5861119E+00 2.4512262E+00 1.7332028E+00
