T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 5.577218E-1 2.010980E+1 4.567900E-1 7.893580E+1 6.163753E-1 2.293920E+1 4.672270E-1 7.965370E+1 9.5158745E+00 1.2334345E+01 2.2338178E+00 9.0127640E-01
295 5.621966E-1 1.948490E+1 4.429860E-1 7.823850E+1 6.217592E-1 2.229600E+1 4.539750E-1 7.899010E+1 9.5796894E+00 1.2608091E+01 2.4206179E+00 9.5151165E-01
300 5.665530E-1 1.884630E+1 4.291710E-1 7.750950E+1 6.266183E-1 2.161850E+1 4.407010E-1 7.828520E+1 9.5856281E+00 1.2823276E+01 2.6162863E+00 9.9086417E-01
305 5.708425E-1 1.819670E+1 4.152850E-1 7.675900E+1 6.303818E-1 2.088080E+1 4.270810E-1 7.755930E+1 9.4449586E+00 1.2854393E+01 2.7620053E+00 1.0318556E+00
310 5.750559E-1 1.753620E+1 4.014540E-1 7.596100E+1 6.341609E-1 2.013880E+1 4.135530E-1 7.679000E+1 9.3201899E+00 1.2923312E+01 2.9256226E+00 1.0795677E+00
315 5.791631E-1 1.686500E+1 3.875570E-1 7.513640E+1 6.372850E-1 1.936240E+1 3.999450E-1 7.596690E+1 9.1202366E+00 1.2898194E+01 3.0974259E+00 1.0932393E+00
320 5.832583E-1 1.618670E+1 3.736740E-1 7.426830E+1 6.393958E-1 1.853590E+1 3.859400E-1 7.511460E+1 8.7797730E+00 1.2673784E+01 3.1782142E+00 1.1266784E+00
325 5.872810E-1 1.550010E+1 3.598280E-1 7.334890E+1 6.412417E-1 1.769740E+1 3.719720E-1 7.419540E+1 8.4150329E+00 1.2415948E+01 3.2647619E+00 1.1409063E+00
330 5.912258E-1 1.480610E+1 3.458950E-1 7.240060E+1 6.423682E-1 1.682800E+1 3.577520E-1 7.322600E+1 7.9615398E+00 1.2015094E+01 3.3143071E+00 1.1271953E+00
335 5.952062E-1 1.410860E+1 3.320360E-1 7.138920E+1 6.426666E-1 1.592460E+1 3.432500E-1 7.218940E+1 7.3849178E+00 1.1403740E+01 3.2670066E+00 1.1084730E+00
340 5.991335E-1 1.340600E+1 3.181530E-1 7.033010E+1 6.426797E-1 1.501420E+1 3.286420E-1 7.108620E+1 6.7757236E+00 1.0711193E+01 3.1916188E+00 1.0636382E+00
