T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 6.198416E-1 2.314610E+1 4.720440E-1 7.910720E+1 6.689876E-1 2.575560E+1 4.807170E-1 8.008740E+1 7.3463245E+00 1.0131777E+01 1.8041800E+00 1.2239129E+00
295 6.231013E-1 2.240130E+1 4.582950E-1 7.844600E+1 6.728798E-1 2.500450E+1 4.676890E-1 7.945540E+1 7.3978294E+00 1.0410926E+01 2.0085997E+00 1.2703982E+00
300 6.262726E-1 2.164710E+1 4.445300E-1 7.775630E+1 6.763491E-1 2.422600E+1 4.546210E-1 7.878840E+1 7.4039427E+00 1.0645175E+01 2.2196511E+00 1.3099644E+00
305 6.293971E-1 2.088600E+1 4.307920E-1 7.703060E+1 6.789507E-1 2.339610E+1 4.413770E-1 7.807230E+1 7.2985564E+00 1.0728711E+01 2.3981766E+00 1.3342760E+00
310 6.324682E-1 2.011840E+1 4.169950E-1 7.628260E+1 6.815642E-1 2.256560E+1 4.281260E-1 7.733370E+1 7.2034300E+00 1.0844826E+01 2.5999355E+00 1.3591746E+00
315 6.354674E-1 1.934440E+1 4.032260E-1 7.549410E+1 6.836715E-1 2.170700E+1 4.147590E-1 7.655190E+1 7.0507693E+00 1.0884047E+01 2.7806509E+00 1.3818076E+00
320 6.384592E-1 1.856640E+1 3.894670E-1 7.466620E+1 6.849922E-1 2.080460E+1 4.011840E-1 7.570600E+1 6.7932160E+00 1.0758198E+01 2.9206050E+00 1.3734711E+00
325 6.414054E-1 1.778450E+1 3.756650E-1 7.380910E+1 6.861165E-1 1.989360E+1 3.875040E-1 7.482400E+1 6.5165464E+00 1.0601902E+01 3.0551943E+00 1.3563830E+00
330 6.443018E-1 1.699890E+1 3.619140E-1 7.290000E+1 6.866868E-1 1.895580E+1 3.736500E-1 7.387870E+1 6.1723918E+00 1.0323489E+01 3.1409073E+00 1.3247391E+00
335 6.472300E-1 1.621280E+1 3.481450E-1 7.195140E+1 6.866049E-1 1.798620E+1 3.595210E-1 7.286330E+1 5.7347246E+00 9.8597814E+00 3.1642102E+00 1.2515217E+00
340 6.501268E-1 1.542530E+1 3.343860E-1 7.095570E+1 6.862965E-1 1.701050E+1 3.451880E-1 7.180410E+1 5.2702731E+00 9.3189501E+00 3.1293092E+00 1.1815481E+00
