T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 5.894925E-1 2.162860E+1 4.640600E-1 7.906360E+1 6.441396E-1 2.438160E+1 4.738630E-1 7.987840E+1 8.4837355E+00 1.1291302E+01 2.0687414E+00 1.0200505E+00
295 5.933805E-1 2.094350E+1 4.503300E-1 7.837650E+1 6.487879E-1 2.368270E+1 4.607960E-1 7.921750E+1 8.5401408E+00 1.1566249E+01 2.2712871E+00 1.0616341E+00
300 5.971635E-1 2.024690E+1 4.364980E-1 7.767550E+1 6.529559E-1 2.295280E+1 4.475540E-1 7.854290E+1 8.5445893E+00 1.1788976E+01 2.4703164E+00 1.1043646E+00
305 6.008884E-1 1.954120E+1 4.227130E-1 7.693290E+1 6.561284E-1 2.216640E+1 4.341090E-1 7.782310E+1 8.4190838E+00 1.1843150E+01 2.6251471E+00 1.1438763E+00
310 6.045471E-1 1.882660E+1 4.089110E-1 7.615760E+1 6.593157E-1 2.137760E+1 4.207690E-1 7.705890E+1 8.3068855E+00 1.1933051E+01 2.8181734E+00 1.1696248E+00
315 6.081153E-1 1.810350E+1 3.950680E-1 7.535400E+1 6.619157E-1 2.055720E+1 4.072070E-1 7.626890E+1 8.1279837E+00 1.1935964E+01 2.9810391E+00 1.1995715E+00
320 6.116728E-1 1.737470E+1 3.812740E-1 7.450100E+1 6.636042E-1 1.968960E+1 3.934160E-1 7.541820E+1 7.8256587E+00 1.1756968E+01 3.0863005E+00 1.2161521E+00
325 6.151701E-1 1.663970E+1 3.674230E-1 7.361790E+1 6.650609E-1 1.881150E+1 3.796150E-1 7.451100E+1 7.5016889E+00 1.1545066E+01 3.2116750E+00 1.1986150E+00
330 6.186023E-1 1.589920E+1 3.536000E-1 7.268630E+1 6.658744E-1 1.790440E+1 3.655140E-1 7.356380E+1 7.0992518E+00 1.1199482E+01 3.2595195E+00 1.1928421E+00
335 6.220674E-1 1.515650E+1 3.398130E-1 7.170050E+1 6.659389E-1 1.696430E+1 3.511930E-1 7.253640E+1 6.5879167E+00 1.0656496E+01 3.2403835E+00 1.1523869E+00
340 6.254892E-1 1.441050E+1 3.259620E-1 7.067930E+1 6.657465E-1 1.601760E+1 3.366760E-1 7.146240E+1 6.0469413E+00 1.0033338E+01 3.1822880E+00 1.0958210E+00
