T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 1.906688E-1 5.290800E+0 3.717680E-1 7.464040E+1 2.478621E-1 7.318400E+0 3.901270E-1 7.568370E+1 2.3074645E+01 2.7705509E+01 4.7059035E+00 1.3785003E+00
295 1.952300E-1 5.139100E+0 3.569360E-1 7.374780E+1 2.551401E-1 7.178700E+0 3.758270E-1 7.486540E+1 2.3481256E+01 2.8411829E+01 5.0265149E+00 1.4928124E+00
300 1.997800E-1 4.976000E+0 3.421460E-1 7.279730E+1 2.620404E-1 7.007900E+0 3.615340E-1 7.397290E+1 2.3759848E+01 2.8994421E+01 5.3627045E+00 1.5892307E+00
305 2.043719E-1 4.802800E+0 3.273070E-1 7.179880E+1 2.678501E-1 6.785500E+0 3.468670E-1 7.303490E+1 2.3699151E+01 2.9219660E+01 5.6390490E+00 1.6924785E+00
310 2.089956E-1 4.619800E+0 3.124990E-1 7.073530E+1 2.738095E-1 6.553600E+0 3.322770E-1 7.203240E+1 2.3671166E+01 2.9507446E+01 5.9522627E+00 1.8007175E+00
315 2.136120E-1 4.426300E+0 2.976690E-1 6.961210E+1 2.790618E-1 6.287600E+0 3.174670E-1 7.097180E+1 2.3453515E+01 2.9602710E+01 6.2362387E+00 1.9158314E+00
320 2.183304E-1 4.225400E+0 2.828650E-1 6.841820E+1 2.831049E-1 5.976800E+0 3.023510E-1 6.982430E+1 2.2880035E+01 2.9303306E+01 6.4448274E+00 2.0137688E+00
325 2.230882E-1 4.015600E+0 2.680730E-1 6.714630E+1 2.868155E-1 5.649400E+0 2.871060E-1 6.860550E+1 2.2218918E+01 2.8919885E+01 6.6292589E+00 2.1269432E+00
330 2.278525E-1 3.797000E+0 2.532900E-1 6.579190E+1 2.895457E-1 5.291500E+0 2.716420E-1 6.727730E+1 2.1306896E+01 2.8243409E+01 6.7559508E+00 2.2078770E+00
335 2.327876E-1 3.573000E+0 2.385680E-1 6.433660E+1 2.911590E-1 4.903900E+0 2.557870E-1 6.584680E+1 2.0047946E+01 2.7139624E+01 6.7317729E+00 2.2935055E+00
340 2.378028E-1 3.342000E+0 2.238390E-1 6.278500E+1 2.923456E-1 4.507100E+0 2.398780E-1 6.426960E+1 1.8656959E+01 2.5850325E+01 6.6863155E+00 2.3099568E+00
