T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 7.451786E-1 3.139810E+1 5.262740E-1 8.006290E+1 7.505297E-1 3.189050E+1 5.226320E-1 8.130130E+1 7.1297645E-01 1.5440335E+00 -6.9685744E-01 1.5232229E+00
295 7.457418E-1 3.044760E+1 5.139650E-1 7.943860E+1 7.511833E-1 3.096060E+1 5.105010E-1 8.073590E+1 7.2439044E-01 1.6569446E+00 -6.7854911E-01 1.6068440E+00
300 7.462640E-1 2.949500E+1 5.016440E-1 7.878810E+1 7.517573E-1 3.002620E+1 4.982600E-1 8.016180E+1 7.3072786E-01 1.7691216E+00 -6.7916349E-01 1.7136591E+00
305 7.467565E-1 2.854220E+1 4.892620E-1 7.812090E+1 7.522186E-1 2.908230E+1 4.859490E-1 7.956010E+1 7.2613200E-01 1.8571433E+00 -6.8175879E-01 1.8089469E+00
310 7.472221E-1 2.758980E+1 4.767880E-1 7.744140E+1 7.526533E-1 2.814020E+1 4.737040E-1 7.892700E+1 7.2160715E-01 1.9559207E+00 -6.5103947E-01 1.8822456E+00
315 7.476614E-1 2.663930E+1 4.643220E-1 7.673600E+1 7.530159E-1 2.719410E+1 4.614610E-1 7.825940E+1 7.1107396E-01 2.0401484E+00 -6.1998739E-01 1.9466032E+00
320 7.480878E-1 2.568980E+1 4.518540E-1 7.599930E+1 7.532905E-1 2.624000E+1 4.491170E-1 7.756090E+1 6.9066316E-01 2.0967988E+00 -6.0941804E-01 2.0133856E+00
325 7.484973E-1 2.474240E+1 4.393360E-1 7.524110E+1 7.535289E-1 2.528630E+1 4.367640E-1 7.683150E+1 6.6773816E-01 2.1509671E+00 -5.8887637E-01 2.0699843E+00
330 7.488918E-1 2.379810E+1 4.267350E-1 7.446720E+1 7.537004E-1 2.432810E+1 4.244250E-1 7.605170E+1 6.3799887E-01 2.1785507E+00 -5.4426577E-01 2.0834511E+00
335 7.492846E-1 2.285830E+1 4.141460E-1 7.366200E+1 7.538002E-1 2.336300E+1 4.120520E-1 7.521780E+1 5.9904468E-01 2.1602534E+00 -5.0818829E-01 2.0683934E+00
340 7.496680E-1 2.192170E+1 4.015550E-1 7.282150E+1 7.538643E-1 2.239770E+1 3.996960E-1 7.433280E+1 5.5663864E-01 2.1252182E+00 -4.6510348E-01 2.0331536E+00
