T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 4.563602E-1 1.558430E+1 4.361310E-1 7.830050E+1 5.229727E-1 1.850010E+1 4.481540E-1 7.893460E+1 1.2737281E+01 1.5760996E+01 2.6827832E+00 8.0332326E-01
295 4.620704E-1 1.512850E+1 4.221560E-1 7.755620E+1 5.301676E-1 1.802580E+1 4.345840E-1 7.823650E+1 1.2844467E+01 1.6073073E+01 2.8597463E+00 8.6954299E-01
300 4.676574E-1 1.465530E+1 4.081210E-1 7.678520E+1 5.367767E-1 1.751160E+1 4.210010E-1 7.749070E+1 1.2876733E+01 1.6310902E+01 3.0593752E+00 9.1043183E-01
305 4.731828E-1 1.416740E+1 3.940650E-1 7.597930E+1 5.421324E-1 1.693140E+1 4.070820E-1 7.671960E+1 1.2718222E+01 1.6324698E+01 3.1976359E+00 9.6494247E-01
310 4.786342E-1 1.366520E+1 3.800650E-1 7.511980E+1 5.475113E-1 1.634180E+1 3.932360E-1 7.590240E+1 1.2580033E+01 1.6378857E+01 3.3493882E+00 1.0310609E+00
315 4.839680E-1 1.314820E+1 3.659350E-1 7.424170E+1 5.521106E-1 1.571210E+1 3.792770E-1 7.503300E+1 1.2342201E+01 1.6317997E+01 3.5177456E+00 1.0546026E+00
320 4.893098E-1 1.262090E+1 3.518880E-1 7.329960E+1 5.555062E-1 1.502770E+1 3.649660E-1 7.412300E+1 1.1916411E+01 1.6015758E+01 3.5833475E+00 1.1108563E+00
325 4.945749E-1 1.208160E+1 3.377920E-1 7.231750E+1 5.585565E-1 1.432640E+1 3.506830E-1 7.314010E+1 1.1454813E+01 1.5668975E+01 3.6759695E+00 1.1246908E+00
330 4.997559E-1 1.153110E+1 3.237030E-1 7.127960E+1 5.607174E-1 1.359010E+1 3.360940E-1 7.211370E+1 1.0872054E+01 1.5150735E+01 3.6867662E+00 1.1566457E+00
335 5.050019E-1 1.097400E+1 3.096660E-1 7.017450E+1 5.618686E-1 1.281730E+1 3.213170E-1 7.099520E+1 1.0120996E+01 1.4381344E+01 3.6260142E+00 1.1559936E+00
340 5.101950E-1 1.040820E+1 2.955470E-1 6.902620E+1 5.626402E-1 1.203460E+1 3.063530E-1 6.982010E+1 9.3212678E+00 1.3514367E+01 3.5273035E+00 1.1370651E+00
