fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_290 001_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 9.464653415E-16 1.000000000E+20 1.187397800E+00 5.182713457E-16 7.698548294E-04 
001_290_SRH 001_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 8.827467807E-16 1.000000000E+20 1.188250201E+00 5.171472220E-16 8.181173967E-04 
002_290 002_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.355480143E-15 1.000000000E+20 1.187815562E+00 7.600630236E-16 7.876656708E-04 
002_290_SRH 002_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.291814766E-15 1.000000000E+20 1.188402844E+00 7.589432116E-16 8.213484721E-04 
003_290 003_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.951425300E-15 1.000000000E+20 1.188219749E+00 1.114825958E-15 8.026532154E-04 
003_290_SRH 003_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.887834767E-15 1.000000000E+20 1.188623836E+00 1.113711028E-15 8.260878163E-04 
004_290 004_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.816803720E-15 1.000000000E+20 1.188663781E+00 1.635254858E-15 8.167350968E-04 
004_290_SRH 004_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.753319883E-15 1.000000000E+20 1.188941822E+00 1.634145993E-15 8.330358943E-04 
005_290 005_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.067315517E-15 1.000000000E+20 1.189203757E+00 2.398536815E-15 8.318429963E-04 
005_290_SRH 005_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.003984187E-15 1.000000000E+20 1.189395334E+00 2.397436000E-15 8.432117383E-04 
006_290 006_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 5.861780261E-15 1.000000000E+20 1.189901631E+00 3.517660772E-15 8.501117105E-04 
006_290_SRH 006_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 5.798666129E-15 1.000000000E+20 1.190034040E+00 3.516570973E-15 8.580872190E-04 
007_290 007_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 8.411438695E-15 1.000000000E+20 1.190825766E+00 5.157907450E-15 8.741092763E-04 
007_290_SRH 007_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 8.348630766E-15 1.000000000E+20 1.190917739E+00 5.156832886E-15 8.797582991E-04 
008_290 008_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.198444374E-14 1.000000000E+20 1.192046690E+00 7.560907708E-15 9.070822394E-04 
008_290_SRH 008_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.192206097E-14 1.000000000E+20 1.192111077E+00 7.559854090E-15 9.111404969E-04 
009_290 009_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.689771661E-14 1.000000000E+20 1.193594814E+00 1.108004466E-14 9.529204566E-04 
009_290_SRH 009_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.683591127E-14 1.000000000E+20 1.193640400E+00 1.107901918E-14 9.558930708E-04 
010_290 010_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.349037948E-14 1.000000000E+20 1.195576970E+00 1.623130579E-14 1.017217706E-03 
