N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 4.542140000E-04 3.745700000E-04 3.176100000E-04 2.737540000E-04
1.600000000E+01 1.176148000E-03 1.091671000E-03 1.022520000E-03 9.759940000E-04
1.700000000E+01 1.217230700E-02 1.217620200E-02 1.223168500E-02 1.234617000E-02
1.549996187E+01 2.052520000E-04 1.604110000E-04 1.312720000E-04 1.106900000E-04
1.649996187E+01 4.292855000E-03 4.227568000E-03 4.187680000E-03 4.174520000E-03
1.674996808E+01 7.307500000E-03 7.241100000E-03 7.254448000E-03 7.280080000E-03
1.624993176E+01 2.443179000E-03 2.362173000E-03 2.306706000E-03 2.268589000E-03
1.574996808E+01 1.072810000E-04 3.324500000E-05 -1.798700000E-05 -5.995800000E-05
1.524993176E+01 2.378270000E-04 1.922020000E-04 1.609270000E-04 1.374400000E-04
