N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 2.796840000E-04 2.287530000E-04 1.920970000E-04 1.647510000E-04
1.600000000E+01 1.210964000E-03 1.141740000E-03 1.089545000E-03 1.054395000E-03
1.700000000E+01 1.127273900E-02 1.107251400E-02 1.098983300E-02 1.099423100E-02
1.549996187E+01 1.993640000E-04 1.528000000E-04 1.232540000E-04 1.030070000E-04
1.649996187E+01 3.893661000E-03 3.780836000E-03 3.715379000E-03 3.688703000E-03
1.674996808E+01 6.674912000E-03 6.509249000E-03 6.444156000E-03 6.413065000E-03
1.624993176E+01 2.253157000E-03 2.162900000E-03 2.110204000E-03 2.072718000E-03
1.574996808E+01 4.156280000E-04 3.594270000E-04 3.143020000E-04 2.792580000E-04
1.524993176E+01 1.768690000E-04 1.406430000E-04 1.163590000E-04 9.851000000E-05
