N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 5.025600000E-05 4.072500000E-05 3.450600000E-05 2.990500000E-05
1.600000000E+01 1.216531000E-03 1.029062000E-03 9.058250000E-04 8.211720000E-04
1.700000000E+01 1.494883000E-02 1.370164100E-02 1.287478400E-02 1.223742100E-02
1.549996187E+01 3.371830000E-04 2.881620000E-04 2.566400000E-04 2.350660000E-04
1.649996187E+01 4.438263000E-03 3.860526000E-03 3.461115000E-03 3.176864000E-03
1.674996808E+01 8.320082000E-03 7.414281000E-03 6.784950000E-03 6.328207000E-03
1.624993176E+01 2.325695000E-03 1.984185000E-03 1.755290000E-03 1.596213000E-03
1.574996808E+01 6.404680000E-04 5.424960000E-04 4.791830000E-04 4.359860000E-04
1.524993176E+01 1.668450000E-04 1.435800000E-04 1.284640000E-04 1.180070000E-04
