T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
305 001_305 38.014 5.962360E-1 3.751808E+1 8.228260E+1 1.840630E+1 5.154490E-1 3.570927E+1 1.000000E+2 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 3.800E-4 1.778E+16
305 002_305 38.014 5.956820E-1 3.741384E+1 8.227240E+1 1.833590E+1 5.150210E-1 3.560216E+1 1.000000E+2 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 3.800E-4 1.778E+16
305 003_305 38.014 5.949240E-1 3.726892E+1 8.222380E+1 1.823080E+1 5.141780E-1 3.545622E+1 1.000000E+2 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 3.800E-4 1.778E+16
305 004_305 38.014 5.939120E-1 3.707182E+1 8.220310E+1 1.809900E+1 5.130690E-1 3.527589E+1 1.000000E+2 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 3.800E-4 1.778E+16
305 005_305 38.014 5.926030E-1 3.681134E+1 8.217630E+1 1.792640E+1 5.116890E-1 3.503371E+1 1.000000E+2 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 3.800E-4 1.778E+16
305 006_305 38.014 5.909740E-1 3.647934E+1 8.214220E+1 1.770850E+1 5.100520E-1 3.471902E+1 1.000000E+2 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 3.800E-4 1.778E+16
305 007_305 38.014 5.889740E-1 3.607381E+1 8.210690E+1 1.744490E+1 5.082100E-1 3.432610E+1 1.000000E+2 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 3.800E-4 1.778E+16
305 008_305 38.014 5.866430E-1 3.560075E+1 8.206700E+1 1.713970E+1 5.062450E-1 3.385646E+1 1.000000E+2 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 3.800E-4 1.778E+16
305 009_305 38.014 5.840840E-1 3.507280E+1 8.197670E+1 1.679330E+1 5.038700E-1 3.332868E+1 1.000000E+2 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 3.800E-4 1.778E+16
305 010_305 38.014 5.813290E-1 3.450437E+1 8.191110E+1 1.643010E+1 5.009290E-1 3.279916E+1 1.000000E+2 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 3.800E-4 1.778E+16
