N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 6.203810000E-03 5.840908000E-03 5.774407000E-03 5.978808000E-03 6.390912000E-03 6.854682000E-03 7.100595000E-03 6.572607000E-03 4.424630000E-03 -1.854430000E-04 1.843875000E-03
1.016672606E+01 4.511650000E-03 4.207094000E-03 4.114452000E-03 4.216022000E-03 4.467888000E-03 4.761057000E-03 4.907856000E-03 4.520523000E-03 3.006147000E-03 -2.296360000E-04 1.370633000E-03
1.033324570E+01 3.234451000E-03 2.994325000E-03 2.903860000E-03 2.950877000E-03 3.104998000E-03 3.290619000E-03 3.378112000E-03 3.099330000E-03 2.042430000E-03 -2.095340000E-04 9.968560000E-04
1.049996187E+01 2.294139000E-03 2.111934000E-03 2.034471000E-03 2.053405000E-03 2.147869000E-03 2.265713000E-03 2.318069000E-03 2.120811000E-03 1.390037000E-03 -1.661480000E-04 7.133140000E-04
1.066670514E+01 1.615966000E-03 1.480780000E-03 1.418417000E-03 1.423218000E-03 1.480917000E-03 1.555792000E-03 1.587276000E-03 1.449837000E-03 9.489440000E-04 -1.198170000E-04 5.047610000E-04
1.083333839E+01 1.134653000E-03 1.035411000E-03 9.865990000E-04 9.844060000E-04 1.019167000E-03 1.066500000E-03 1.085496000E-03 9.911240000E-04 6.508880000E-04 -7.879600000E-05 3.548530000E-04
1.100000000E+01 7.971330000E-04 7.243710000E-04 6.864570000E-04 6.808680000E-04 7.011020000E-04 7.306610000E-04 7.420910000E-04 6.783620000E-04 4.497270000E-04 -4.503900000E-05 2.489120000E-04
1.116672606E+01 5.624970000E-04 5.087990000E-04 4.791830000E-04 4.720130000E-04 4.829670000E-04 5.009630000E-04 5.078700000E-04 4.657330000E-04 3.143020000E-04 -1.798700000E-05 1.749910000E-04
1.133324570E+01 4.003880000E-04 3.602310000E-04 3.367430000E-04 3.289090000E-04 3.339160000E-04 3.444280000E-04 3.486040000E-04 3.216160000E-04 2.235010000E-04 3.681000000E-06 1.239390000E-04
1.149996187E+01 2.888440000E-04 2.582600000E-04 2.392440000E-04 2.312290000E-04 2.324490000E-04 2.381190000E-04 2.407220000E-04 2.243060000E-04 1.628380000E-04 2.101000000E-05 -2.203760000E-04
1.166670514E+01 2.122470000E-04 1.884600000E-04 1.727360000E-04 1.648070000E-04 1.636430000E-04 1.661860000E-04 1.678440000E-04 1.586510000E-04 1.221640000E-04 3.429900000E-05 -1.234440000E-04
1.183333839E+01 1.596170000E-04 1.407250000E-04 1.274580000E-04 1.197850000E-04 1.171480000E-04 1.176690000E-04 1.186780000E-04 1.141880000E-04 9.422900000E-05 4.313000000E-05 -5.470500000E-05
1.200000000E+01 1.232730000E-04 1.079960000E-04 9.664200000E-05 8.930800000E-05 8.578900000E-05 8.497500000E-05 8.541300000E-05 8.367900000E-05 7.405300000E-05 4.694700000E-05 -9.095000000E-06
1.216672606E+01 9.785000000E-05 8.534700000E-05 7.554900000E-05 6.864800000E-05 6.463900000E-05 6.290800000E-05 6.275900000E-05 6.231100000E-05 5.854500000E-05 4.596900000E-05 1.722600000E-05
1.233324570E+01 7.963500000E-05 6.934600000E-05 6.088600000E-05 5.449400000E-05 5.029000000E-05 4.794200000E-05 4.720900000E-05 4.710700000E-05 4.616900000E-05 4.150300000E-05 2.894500000E-05
1.249996187E+01 6.608500000E-05 5.765000000E-05 5.039600000E-05 4.457800000E-05 4.039600000E-05 3.769200000E-05 3.644900000E-05 3.619300000E-05 3.631100000E-05 3.542500000E-05 3.144800000E-05
1.266670514E+01 5.554000000E-05 4.868800000E-05 4.254800000E-05 3.737300000E-05 3.338800000E-05 3.054400000E-05 2.892500000E-05 2.836500000E-05 2.867700000E-05 2.930100000E-05 2.936000000E-05
1.283333839E+01 4.697000000E-05 4.148200000E-05 3.636900000E-05 3.186900000E-05 2.820500000E-05 2.540200000E-05 2.358600000E-05 2.273400000E-05 2.289800000E-05 2.395000000E-05 2.571100000E-05
1.300000000E+01 3.976300000E-05 3.544100000E-05 3.126400000E-05 2.744200000E-05 2.418500000E-05 2.154100000E-05 1.968100000E-05 1.864200000E-05 1.858600000E-05 1.961500000E-05 2.191300000E-05
