Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.149359290E+00 1.136243095E+00 1.311619500E-02 1.148001458E+00 1.134831466E+00 1.316999200E-02
1.468000E+10 1.149374840E+00 1.136251959E+00 1.312288100E-02 1.148446769E+00 1.135286781E+00 1.315998800E-02
2.154000E+10 1.149397469E+00 1.136264802E+00 1.313266700E-02 1.148763703E+00 1.135605551E+00 1.315815200E-02
3.162000E+10 1.149430375E+00 1.136283687E+00 1.314668800E-02 1.148997798E+00 1.135833668E+00 1.316413000E-02
4.642000E+10 1.149478004E+00 1.136310484E+00 1.316752000E-02 1.149182820E+00 1.136003417E+00 1.317940300E-02
6.813000E+10 1.149546749E+00 1.136350444E+00 1.319630500E-02 1.149345327E+00 1.136140946E+00 1.320438100E-02
1.000000E+11 1.149644828E+00 1.136407246E+00 1.323758200E-02 1.149507365E+00 1.136264299E+00 1.324306600E-02
1.468000E+11 1.149783386E+00 1.136489025E+00 1.329436100E-02 1.149689547E+00 1.136391461E+00 1.329808600E-02
2.154000E+11 1.149975935E+00 1.136604592E+00 1.337134300E-02 1.149911811E+00 1.136538004E+00 1.337380700E-02
3.162000E+11 1.150237679E+00 1.136765850E+00 1.347182900E-02 1.150193821E+00 1.136720334E+00 1.347348700E-02
4.642000E+11 1.152006525E+00 1.136985429E+00 1.502109600E-02 1.151829089E+00 1.136954312E+00 1.487477700E-02
6.813000E+11 1.154528839E+00 1.137276240E+00 1.725259900E-02 1.154393770E+00 1.137254922E+00 1.713884800E-02
1.000000E+12 1.158050950E+00 1.137646018E+00 2.040493200E-02 1.157944599E+00 1.137631412E+00 2.031318700E-02
1.468000E+12 1.160849857E+00 1.138093589E+00 2.275626800E-02 1.160839265E+00 1.138083543E+00 2.275572200E-02
2.154000E+12 1.161545501E+00 1.138545464E+00 2.300003700E-02 1.161538215E+00 1.138538561E+00 2.299965400E-02
3.162000E+12 1.162160100E+00 1.139029447E+00 2.313065300E-02 1.162155076E+00 1.139024668E+00 2.313040800E-02
4.642000E+12 1.162689949E+00 1.139416233E+00 2.327371600E-02 1.162686482E+00 1.139412965E+00 2.327351700E-02
6.813000E+12 1.162924930E+00 1.139790629E+00 2.313430100E-02 1.162923106E+00 1.139788365E+00 2.313474100E-02
1.000000E+13 1.163405474E+00 1.140286360E+00 2.311911400E-02 1.163403828E+00 1.1408976E+00 2.250622800E-02
