Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.151946100E+00 1.141622161E+00 1.032393900E-02 1.150274134E+00 1.137928899E+00 1.234523500E-02
1.468000E+10 1.151972530E+00 1.141632089E+00 1.034044100E-02 1.150828893E+00 1.139444291E+00 1.138460200E-02
2.154000E+10 1.152010715E+00 1.141646306E+00 1.036440900E-02 1.151229193E+00 1.140606298E+00 1.062289500E-02
3.162000E+10 1.152066520E+00 1.141109389E+00 1.095713100E-02 1.151532759E+00 1.141084638E+00 1.044812100E-02
4.642000E+10 1.152146598E+00 1.141696675E+00 1.044992300E-02 1.151782117E+00 1.141300226E+00 1.048189100E-02
6.813000E+10 1.152261948E+00 1.141742256E+00 1.051969200E-02 1.152013057E+00 1.141470824E+00 1.054223300E-02
1.000000E+11 1.152426357E+00 1.141806309E+00 1.062004800E-02 1.152256321E+00 1.141621019E+00 1.063530200E-02
1.468000E+11 1.152656982E+00 1.141755831E+00 1.090115100E-02 1.152540712E+00 1.141771796E+00 1.076891600E-02
2.154000E+11 1.152974908E+00 1.142028927E+00 1.094598100E-02 1.152895326E+00 1.141942479E+00 1.095284700E-02
3.162000E+11 1.153402506E+00 1.142211895E+00 1.119061100E-02 1.153347754E+00 1.142152748E+00 1.119500600E-02
4.642000E+11 1.153957567E+00 1.142462758E+00 1.149480900E-02 1.153920081E+00 1.142422239E+00 1.149784200E-02
6.813000E+11 1.154649588E+00 1.142797655E+00 1.185193300E-02 1.154623793E+00 1.142769870E+00 1.185392300E-02
1.000000E+12 1.155469473E+00 1.143228197E+00 1.224127600E-02 1.154824835E+00 1.143209088E+00 1.161574700E-02
1.468000E+12 1.156387303E+00 1.143756238E+00 1.263106500E-02 1.156375004E+00 1.143743065E+00 1.263193900E-02
2.154000E+12 1.160293126E+00 1.144289726E+00 1.600340000E-02 1.160235086E+00 1.144280734E+00 1.595435200E-02
3.162000E+12 1.166894765E+00 1.144982806E+00 2.191195900E-02 1.166888315E+00 1.144976586E+00 2.191172900E-02
4.642000E+12 1.167593725E+00 1.145365256E+00 2.222846900E-02 1.167589255E+00 1.145360959E+00 2.222829600E-02
6.813000E+12 1.168112578E+00 1.145990590E+00 2.212198800E-02 1.168109475E+00 1.145987580E+00 2.212189500E-02
1.000000E+13 1.168752900E+00 1.146260021E+00 2.249287900E-02 1.168750738E+00 1.146257938E+00 2.249280000E-02
