Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.007194388E+00 1.008731636E+00 -1.537248000E-03 1.006756224E+00 1.007856322E+00 -1.100098000E-03
1.468000E+10 1.007188539E+00 1.008709887E+00 -1.521348000E-03 1.006880019E+00 1.008119458E+00 -1.239439000E-03
2.154000E+10 1.007180143E+00 1.008110888E+00 -9.307450000E-04 1.006964948E+00 1.008346967E+00 -1.382019000E-03
3.162000E+10 1.007168209E+00 1.008701057E+00 -1.532848000E-03 1.007019208E+00 1.008484710E+00 -1.465502000E-03
4.642000E+10 1.007151512E+00 1.008904565E+00 -1.753053000E-03 1.007048727E+00 1.008657830E+00 -1.609103000E-03
6.813000E+10 1.007128710E+00 1.008906985E+00 -1.778275000E-03 1.007058028E+00 1.008756026E+00 -1.697998000E-03
1.000000E+11 1.007098704E+00 1.009018794E+00 -1.920090000E-03 1.007050148E+00 1.007752203E+00 -7.020550000E-04
1.468000E+11 1.007061553E+00 1.009261559E+00 -2.200006000E-03 1.007028167E+00 1.009122778E+00 -2.094611000E-03
2.154000E+11 1.007020240E+00 1.009211593E+00 -2.191353000E-03 1.006997198E+00 1.009161986E+00 -2.164788000E-03
3.162000E+11 1.006983698E+00 1.009333438E+00 -2.349740000E-03 1.006967664E+00 1.009371868E+00 -2.404204000E-03
4.642000E+11 1.006971019E+00 1.009619810E+00 -2.648791000E-03 1.006959685E+00 1.009500663E+00 -2.540978000E-03
6.813000E+11 1.007015583E+00 1.009753849E+00 -2.738266000E-03 1.007007914E+00 1.009739779E+00 -2.731865000E-03
1.000000E+12 1.007200961E+00 1.011253801E+00 -4.052840000E-03 1.007194846E+00 1.011238263E+00 -4.043417000E-03
1.468000E+12 1.007607945E+00 1.015756202E+00 -8.148257000E-03 1.007601212E+00 1.015914967E+00 -8.313755000E-03
2.154000E+12 1.008545334E+00 1.033839320E+00 -2.529398600E-02 1.008538843E+00 1.030759694E+00 -2.222085100E-02
3.162000E+12 1.009606212E+00 1.041673316E+00 -3.206710400E-02 1.009601066E+00 1.041625208E+00 -3.202414200E-02
4.642000E+12 1.010830174E+00 1.049883201E+00 -3.905302700E-02 1.010824524E+00 1.049837863E+00 -3.901333900E-02
6.813000E+12 1.012696087E+00 1.056655191E+00 -4.395910400E-02 1.012690691E+00 1.056613652E+00 -4.392296100E-02
1.000000E+13 1.014956829E+00 1.061684034E+00 -4.672720500E-02 1.014951599E+00 1.061662777E+00 -4.671117800E-02
