N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.200941389E+00 1.191805649E+00 1.171459514E+00 1.129481319E+00 1.051972758E+00 1.017220515E+00 1.018743138E+00 1.022797408E+00 1.030261850E+00 1.042160843E+00 1.059396178E+00
1.600000000E+01 1.254293005E+00 1.254949379E+00 1.256292681E+00 1.258131299E+00 1.260221200E+00 1.261584910E+00 1.261633431E+00 1.259237067E+00 1.252219628E+00 1.237264024E+00 1.209151287E+00
1.700000000E+01 1.327206107E+00 1.326021758E+00 1.325806310E+00 1.326635353E+00 1.328499717E+00 1.331217417E+00 1.334648190E+00 1.338442589E+00 1.342417239E+00 1.346614621E+00 1.350491138E+00
1.549996187E+01 1.229822611E+00 1.230112234E+00 1.229934210E+00 1.228213080E+00 1.222682745E+00 1.209587490E+00 1.182610614E+00 1.132416726E+00 1.048932557E+00 1.011993594E+00 1.012856025E+00
1.649996187E+01 1.285108226E+00 1.284959255E+00 1.285894862E+00 1.287788322E+00 1.289311070E+00 1.292252598E+00 1.295418475E+00 1.298370367E+00 1.300873029E+00 1.302363668E+00 1.302074918E+00
1.674996808E+01 1.304636405E+00 1.304067705E+00 1.304545720E+00 1.305955994E+00 1.308149619E+00 1.311093348E+00 1.314554196E+00 1.318209762E+00 1.321693325E+00 1.324966653E+00 1.327456974E+00
1.624993176E+01 1.268391485E+00 1.268592451E+00 1.269795779E+00 1.271860914E+00 1.274345690E+00 1.277019833E+00 1.279370903E+00 1.280859421E+00 1.280845213E+00 1.278125904E+00 1.270734440E+00
1.574996808E+01 1.241638517E+00 1.242320405E+00 1.243474620E+00 1.244521551E+00 1.244694238E+00 1.242645308E+00 1.236297062E+00 1.221765534E+00 1.193494423E+00 1.143126358E+00 1.062561201E+00
1.524993176E+01 1.217809125E+00 1.215643868E+00 1.210994967E+00 1.199802461E+00 1.175566132E+00 1.126739387E+00 1.044039789E+00 1.014346030E+00 1.015576022E+00 1.018689314E+00 1.024305503E+00
