N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.193237229E+00 1.179105071E+00 1.148101887E+00 1.086673535E+00 1.014948737E+00 1.015551194E+00 1.018188265E+00 1.023506968E+00 1.032407461E+00 1.045815138E+00 1.064413369E+00
1.600000000E+01 1.245218326E+00 1.246690615E+00 1.248721793E+00 1.250594351E+00 1.252227631E+00 1.252636397E+00 1.250812103E+00 1.244907899E+00 1.232002425E+00 1.207352470E+00 1.164512088E+00
1.700000000E+01 1.288673092E+00 1.290885221E+00 1.294013747E+00 1.297909336E+00 1.301838696E+00 1.305758700E+00 1.309429000E+00 1.312408908E+00 1.313999194E+00 1.314910769E+00 1.314233826E+00
1.549996187E+01 1.222637416E+00 1.223049194E+00 1.222270183E+00 1.218476318E+00 1.208708015E+00 1.187420611E+00 1.146002360E+00 1.073831253E+00 1.010201313E+00 1.010666627E+00 1.012225166E+00
1.649996187E+01 1.267046890E+00 1.268651025E+00 1.271047402E+00 1.273937454E+00 1.277141346E+00 1.280280012E+00 1.283298362E+00 1.285245280E+00 1.285900306E+00 1.284640348E+00 1.280532926E+00
1.674996808E+01 1.277233305E+00 1.278999394E+00 1.281648846E+00 1.284937617E+00 1.288704663E+00 1.292289705E+00 1.295871244E+00 1.298594131E+00 1.300444315E+00 1.301020408E+00 1.299877589E+00
1.624993176E+01 1.256197114E+00 1.257813376E+00 1.259927441E+00 1.262438514E+00 1.265041830E+00 1.267371068E+00 1.268963681E+00 1.268848898E+00 1.266107064E+00 1.259112018E+00 1.245195587E+00
1.574996808E+01 1.234511150E+00 1.235755263E+00 1.237034426E+00 1.237667264E+00 1.235914510E+00 1.231127673E+00 1.219584707E+00 1.196040781E+00 1.152750906E+00 1.079359442E+00 1.008381508E+00
1.524993176E+01 1.211230738E+00 1.208321616E+00 1.200545941E+00 1.182597614E+00 1.145413718E+00 1.076584863E+00 1.012353422E+00 1.012952082E+00 1.015070096E+00 1.019189474E+00 1.025954068E+00
