x N
1.2308017E+0 2.0341818E+21
1.2210701E+0 1.9169641E+21
1.2100552E+0 2.0485870E+21
1.2015101E+0 2.0105810E+21
1.1899379E+0 1.9291433E+21
1.1803843E+0 1.8557022E+21
1.1677506E+0 1.8657121E+21
1.1581351E+0 1.9179150E+21
1.1458741E+0 1.7258750E+21
1.1335921E+0 1.8190097E+21
1.1223463E+0 1.7947263E+21
1.1094786E+0 1.7940887E+21
1.0979772E+0 1.9497380E+21
1.0868095E+0 1.8560018E+21
1.0738955E+0 1.8368398E+21
1.0622179E+0 1.8480518E+21
1.0491539E+0 1.8689150E+21
1.0374805E+0 1.8168582E+21
1.0233742E+0 1.8168214E+21
1.0114027E+0 1.9221853E+21
9.9839527E-1 2.0245665E+21
9.8741463E-1 1.8202057E+21
9.7131977E-1 1.6413955E+21
9.5699888E-1 1.8806938E+21
9.4437616E-1 1.8972028E+21
9.2988184E-1 1.7550929E+21
9.1462384E-1 1.7884562E+21
9.0022356E-1 1.8234804E+21
8.8504323E-1 1.8027867E+21
8.6980235E-1 1.8934094E+21
8.5558891E-1 1.8152658E+21
8.3849865E-1 1.7429812E+21
8.2239801E-1 1.7877527E+21
8.0546933E-1 1.7611044E+21
7.8817365E-1 1.7609290E+21
