N x
1.2290902E+0 2.3984667E+21
1.2208302E+0 2.8790498E+21
1.2152965E+0 2.0353971E+21
1.2011385E+0 1.6555599E+21
1.1909286E+0 1.8226066E+21
1.1787590E+0 1.9044834E+21
1.1693331E+0 1.8410276E+21
1.1561769E+0 1.6490212E+21
1.1438848E+0 1.8815091E+21
1.1336453E+0 1.8587819E+21
1.1208248E+0 1.8070694E+21
1.1096995E+0 1.9428842E+21
1.0983099E+0 1.9109952E+21
1.0865706E+0 1.7976261E+21
1.0734448E+0 1.9389289E+21
1.0632827E+0 1.9812736E+21
1.0503753E+0 1.6153005E+21
1.0346371E+0 1.7839604E+21
1.0241454E+0 1.9996011E+21
1.0109043E+0 1.8383941E+21
9.9803326E-1 1.8263152E+21
9.8426361E-1 1.9415319E+21
9.7266233E-1 1.8664993E+21
9.5747927E-1 1.6506430E+21
9.4194615E-1 1.7979497E+21
9.2885702E-1 1.8385838E+21
9.1349034E-1 1.7782466E+21
8.9899163E-1 1.9066027E+21
8.8518374E-1 1.8539032E+21
8.6938156E-1 1.7800896E+21
8.5382513E-1 1.8722417E+21
8.3903249E-1 1.8483049E+21
8.2249444E-1 1.7179658E+21
8.0465561E-1 1.8383686E+21
7.8974235E-1 1.8594302E+21
7.7153395E-1 1.7366148E+21
7.5352166E-1 1.8085293E+21
7.3592751E-1 1.7836410E+21
7.1649884E-1 1.7476050E+21
6.9716765E-1 1.8069546E+21
6.7797379E-1 1.8389107E+21
