N x
1.3564509E+0 1.6449831E+21
1.3455308E+0 1.6530668E+21
1.3346294E+0 1.6629804E+21
1.3236615E+0 1.6858639E+21
1.3128804E+0 1.7098503E+21
1.3020395E+0 1.6967872E+21
1.2909085E+0 1.6980710E+21
1.2798984E+0 1.6912495E+21
1.2684823E+0 1.6605521E+21
1.2568538E+0 1.6765823E+21
1.2454508E+0 1.7074013E+21
1.2340287E+0 1.6960720E+21
1.2222575E+0 1.6599646E+21
1.2101023E+0 1.6593838E+21
1.1980875E+0 1.6856909E+21
1.1860695E+0 1.6671608E+21
1.1735361E+0 1.6537116E+21
1.1610601E+0 1.6714552E+21
1.1485250E+0 1.6547354E+21
1.1355160E+0 1.6542599E+21
1.1226882E+0 1.6574834E+21
1.1094277E+0 1.6268483E+21
1.0957916E+0 1.6425510E+21
1.0824651E+0 1.6382961E+21
1.0684131E+0 1.6238679E+21
1.0544911E+0 1.6400395E+21
1.0403446E+0 1.6238493E+21
1.0257542E+0 1.6150845E+21
1.0110453E+0 1.6217354E+21
9.9614953E-1 1.6134690E+21
9.8084054E-1 1.5920874E+21
9.6506034E-1 1.5885564E+21
9.4917870E-1 1.6018122E+21
9.3313407E-1 1.5821603E+21
9.1628882E-1 1.5735560E+21
8.9947135E-1 1.5705609E+21
8.8191670E-1 1.5542064E+21
8.6405450E-1 1.5522694E+21
8.4571899E-1 1.5253566E+21
8.2640810E-1 1.5263097E+21
8.0724254E-1 1.5502065E+21
