x N
1.2530224E+0 1.7616063E+21
1.2419793E+0 1.8123578E+21
1.2314639E+0 1.8348241E+21
1.2204944E+0 1.8021480E+21
1.2093956E+0 1.8140362E+21
1.1983715E+0 1.8314816E+21
1.1872806E+0 1.8689956E+21
1.1765013E+0 1.8152569E+21
1.1645423E+0 1.7700506E+21
1.1529584E+0 1.8502905E+21
1.1417946E+0 1.8533782E+21
1.1300162E+0 1.8066933E+21
1.1180183E+0 1.8099550E+21
1.1060305E+0 1.8094847E+21
1.0937632E+0 1.8024575E+21
1.0814099E+0 1.8118665E+21
1.0689909E+0 1.8235047E+21
1.0565098E+0 1.8523402E+21
1.0441914E+0 1.8165170E+21
1.0309091E+0 1.7843558E+21
1.0178080E+0 1.8183295E+21
1.0046828E+0 1.8056767E+21
9.9104640E-1 1.7980683E+21
9.7744559E-1 1.7982731E+21
9.6342695E-1 1.7925824E+21
9.4934031E-1 1.8063137E+21
9.3512048E-1 1.7840449E+21
9.2023640E-1 1.7781687E+21
9.0546038E-1 1.8138871E+21
8.9068414E-1 1.7923602E+21
8.7504225E-1 1.7655001E+21
8.5926405E-1 1.7789193E+21
8.4328535E-1 1.7872732E+21
8.2705562E-1 1.7709267E+21
8.1013278E-1 1.7518573E+21
