x N
1.2524523E+0 1.8174919E+21
1.2417453E+0 1.7929699E+21
1.2306484E+0 1.7950279E+21
1.2197755E+0 1.8294709E+21
1.2088981E+0 1.8411891E+21
1.1979687E+0 1.8278841E+21
1.1867298E+0 1.8453302E+21
1.1758079E+0 1.8162813E+21
1.1639937E+0 1.7962482E+21
1.1525979E+0 1.8389679E+21
1.1410935E+0 1.8471449E+21
1.1295701E+0 1.8239573E+21
1.1175299E+0 1.7921248E+21
1.1053334E+0 1.7965216E+21
1.0930869E+0 1.8283512E+21
1.0810497E+0 1.8340475E+21
1.0686021E+0 1.8058135E+21
1.0558941E+0 1.8309346E+21
1.0434999E+0 1.7919641E+21
1.0299227E+0 1.7974759E+21
1.0172937E+0 1.8536324E+21
1.0041771E+0 1.7967142E+21
9.9038286E-1 1.7978893E+21
9.7692301E-1 1.8032136E+21
9.6282119E-1 1.7853036E+21
9.4868590E-1 1.8152653E+21
9.3463815E-1 1.8045690E+21
9.1989771E-1 1.7837802E+21
9.0505713E-1 1.7983958E+21
8.9007528E-1 1.7971712E+21
8.7470785E-1 1.7720716E+21
8.5875163E-1 1.7732182E+21
8.4283427E-1 1.7905864E+21
8.2658403E-1 1.7700841E+21
8.0964713E-1 1.7514264E+21
