x N
1.2528636E+0 1.8548626E+21
1.2423767E+0 1.8407980E+21
1.2316382E+0 1.8051341E+21
1.2205423E+0 1.8024783E+21
1.2095773E+0 1.8306151E+21
1.1986225E+0 1.8445960E+21
1.1876243E+0 1.8288284E+21
1.1762722E+0 1.7971038E+21
1.1646608E+0 1.8284705E+21
1.1534844E+0 1.8119270E+21
1.1414290E+0 1.7883994E+21
1.1297109E+0 1.8628320E+21
1.1183691E+0 1.8318169E+21
1.1060080E+0 1.7885486E+21
1.0938347E+0 1.8282452E+21
1.0817381E+0 1.8126555E+21
1.0690750E+0 1.8078708E+21
1.0566278E+0 1.8202834E+21
1.0438355E+0 1.8121568E+21
1.0309677E+0 1.8242380E+21
1.0180272E+0 1.8098032E+21
1.0046178E+0 1.7720881E+21
9.9075741E-1 1.7972688E+21
9.7736650E-1 1.8164382E+21
9.6340988E-1 1.7961438E+21
9.4931545E-1 1.8043882E+21
9.3507222E-1 1.7834781E+21
9.2020135E-1 1.7880587E+21
9.0557728E-1 1.8003226E+21
8.9042153E-1 1.7963797E+21
8.7523245E-1 1.7700412E+21
8.5907394E-1 1.7684883E+21
8.4329189E-1 1.7951467E+21
8.2700214E-1 1.7685198E+21
8.1009355E-1 1.7534317E+21
