fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_340 001_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.927133370E-13 1.000000000E+20 1.240178708E+00 1.587795037E-14 4.513373652E-05 
001_340_SRH 001_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 5.531193779E-14 1.000000000E+20 1.292808818E+00 1.410499216E-14 2.056265329E-04 
002_340 002_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 2.182396061E-13 1.000000000E+20 1.254694576E+00 2.241998508E-14 6.379451663E-05 
002_340_SRH 002_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 8.098709386E-14 1.000000000E+20 1.292933834E+00 2.070091801E-14 2.063676156E-04 
003_340 003_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 2.554596395E-13 1.000000000E+20 1.265759104E+00 3.205614534E-14 8.524206599E-05 
003_340_SRH 003_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.184455952E-13 1.000000000E+20 1.293115626E+00 3.037970994E-14 2.074537639E-04 
004_340 004_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.095976723E-13 1.000000000E+20 1.274040846E+00 4.622162357E-14 1.079568058E-04 
004_340_SRH 004_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.729436470E-13 1.000000000E+20 1.293378840E+00 4.458049898E-14 2.090439369E-04 
005_340 005_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.880398283E-13 1.000000000E+20 1.280216037E+00 6.702232426E-14 1.304667309E-04 
005_340_SRH 005_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 2.519144630E-13 1.000000000E+20 1.293757670E+00 6.541233211E-14 2.113692068E-04 
006_340 006_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 5.010512425E-13 1.000000000E+20 1.284886597E+00 9.754435789E-14 1.517769824E-04 
006_340_SRH 006_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.656893665E-13 1.000000000E+20 1.294298069E+00 9.596410699E-14 2.147629606E-04 
007_340 007_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 6.625428036E-13 1.000000000E+20 1.288557944E+00 1.423053872E-13 1.716422517E-04 
007_340_SRH 007_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 5.282681752E-13 1.000000000E+20 1.295059393E+00 1.407562672E-13 2.197014936E-04 
008_340 008_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 8.906815421E-13 1.000000000E+20 1.291643948E+00 2.079117582E-13 1.906016817E-04 
008_340_SRH 008_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 7.579308174E-13 1.000000000E+20 1.296113605E+00 2.063981118E-13 2.268556780E-04 
009_340 009_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.207941478E-12 1.000000000E+20 1.294477665E+00 3.040143624E-13 2.098585252E-04 
009_340_SRH 009_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.077283176E-12 1.000000000E+20 1.297539442E+00 3.025436728E-13 2.371492443E-04 
010_340 010_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.639995551E-12 1.000000000E+20 1.297316664E+00 4.447004404E-13 2.311242255E-04 
010_340_SRH 010_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.512132213E-12 1.000000000E+20 1.299409219E+00 4.432833395E-13 2.518151086E-04 
011_340 011_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 2.212893340E-12 1.000000000E+20 1.300338729E+00 6.505275517E-13 2.564947830E-04 
011_340_SRH 011_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 2.088630045E-12 1.000000000E+20 1.301768164E+00 6.491774542E-13 2.724324166E-04 
012_340 012_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 2.948657687E-12 1.000000000E+20 1.303603717E+00 9.515182557E-13 2.881962603E-04 
012_340_SRH 012_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 2.828821399E-12 1.000000000E+20 1.304582480E+00 9.502502934E-13 3.007577431E-04 
013_340 013_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.861221002E-12 1.000000000E+20 1.307166195E+00 1.391581160E-12 3.291378712E-04 
013_340_SRH 013_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.746528160E-12 1.000000000E+20 1.307840065E+00 1.390411652E-12 3.393266388E-04 
014_340 014_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 4.955906915E-12 1.000000000E+20 1.310935468E+00 2.035120204E-12 3.819546543E-04 
014_340_SRH 014_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 4.846814385E-12 1.000000000E+20 1.311404461E+00 2.034065169E-12 3.904766969E-04 
015_340 015_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 6.235898960E-12 1.000000000E+20 1.314859560E+00 2.976822412E-12 4.497297704E-04 
015_340_SRH 015_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 6.132495813E-12 1.000000000E+20 1.315192416E+00 2.975898152E-12 4.570820653E-04 
016_340 016_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 7.711425164E-12 1.000000000E+20 1.318960445E+00 4.357672693E-12 5.327926203E-04 
016_340_SRH 016_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 7.613415701E-12 1.000000000E+20 1.319198820E+00 4.356885853E-12 5.392621670E-04 
017_340 017_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 9.416708780E-12 1.000000000E+20 1.322724216E+00 6.381963443E-12 6.384666088E-04 
017_340_SRH 017_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 9.323510630E-12 1.000000000E+20 1.322903251E+00 6.381359958E-12 6.443010132E-04 
018_340 018_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.140890405E-11 1.000000000E+20 1.326533383E+00 9.353392071E-12 7.627488439E-04 
018_340_SRH 018_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.131978166E-11 1.000000000E+20 1.326671294E+00 9.352996557E-12 7.680655492E-04 
019_340 019_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.376053702E-11 1.000000000E+20 1.330130720E+00 1.372356234E-11 9.135874618E-04 
