T Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.500000000E+01 1.200593374E+00 1.194931599E+00 5.661775000E-03 1.200573602E+00 1.194881297E+00 5.692305000E-03 1.977200000E-05 5.030200000E-05
290 1.524993176E+01 1.215442149E+00 1.199397654E+00 1.604449500E-02 1.215401664E+00 1.199322798E+00 1.607886600E-02 4.048500000E-05 7.485600000E-05
290 1.549996187E+01 1.227141023E+00 1.203940778E+00 2.320024500E-02 1.227060831E+00 1.203833642E+00 2.322718900E-02 8.019200000E-05 1.071360000E-04
290 1.574996808E+01 1.238530950E+00 1.212669796E+00 2.586115400E-02 1.238371333E+00 1.212519160E+00 2.585217300E-02 1.596170000E-04 1.506360000E-04
290 1.600000000E+01 1.252445179E+00 1.220688797E+00 3.175638200E-02 1.252123569E+00 1.220486535E+00 3.163703400E-02 3.216100000E-04 2.022620000E-04
290 1.624993176E+01 1.267155990E+00 1.224961550E+00 4.219444000E-02 1.266500927E+00 1.224687946E+00 4.181298100E-02 6.550630000E-04 2.736040000E-04
290 1.649996187E+01 1.283933112E+00 1.229539755E+00 5.439335700E-02 1.282590513E+00 1.229152659E+00 5.343785400E-02 1.342599000E-03 3.870960000E-04
290 1.674996808E+01 1.303410047E+00 1.240974681E+00 6.243536600E-02 1.300675259E+00 1.240419816E+00 6.025544300E-02 2.734788000E-03 5.548650000E-04
290 1.700000000E+01 1.325934546E+00 1.259432964E+00 6.650158200E-02 1.320494594E+00 1.258646939E+00 6.184765500E-02 5.439952000E-03 7.860250000E-04
295 1.500000000E+01 1.193078764E+00 1.194913904E+00 -1.835140000E-03 1.193062232E+00 1.194868307E+00 -1.806075000E-03 1.653200000E-05 4.559700000E-05
295 1.524993176E+01 1.214289995E+00 1.200148783E+00 1.414121200E-02 1.214253654E+00 1.200080573E+00 1.417308100E-02 3.634100000E-05 6.821000000E-05
295 1.549996187E+01 1.227853202E+00 1.205252613E+00 2.260058900E-02 1.227781627E+00 1.205153486E+00 2.262814100E-02 7.157500000E-05 9.912700000E-05
295 1.574996808E+01 1.239671524E+00 1.213738983E+00 2.593254100E-02 1.239530799E+00 1.213600099E+00 2.593070000E-02 1.407250000E-04 1.388840000E-04
295 1.600000000E+01 1.253343080E+00 1.222235358E+00 3.110772200E-02 1.253061329E+00 1.222043919E+00 3.101741000E-02 2.817510000E-04 1.914390000E-04
295 1.624993176E+01 1.267505993E+00 1.226659445E+00 4.084654800E-02 1.266930876E+00 1.226402627E+00 4.052824900E-02 5.751170000E-04 2.568180000E-04
295 1.649996187E+01 1.283791839E+00 1.231426141E+00 5.236569800E-02 1.282600930E+00 1.231065429E+00 5.153550100E-02 1.190909000E-03 3.607120000E-04
295 1.674996808E+01 1.302644638E+00 1.242494882E+00 6.014975600E-02 1.300180721E+00 1.241981273E+00 5.819944800E-02 2.463917000E-03 5.136090000E-04
295 1.700000000E+01 1.324528222E+00 1.260498854E+00 6.402936800E-02 1.319532243E+00 1.259774874E+00 5.975736900E-02 4.995979000E-03 7.239800000E-04
300 1.500000000E+01 1.176101981E+00 1.194528701E+00 -1.842672000E-02 1.176090326E+00 1.194486250E+00 -1.839592400E-02 1.165500000E-05 4.245100000E-05
300 1.524993176E+01 1.210713989E+00 1.201450193E+00 9.263796000E-03 1.210680981E+00 1.201385070E+00 9.295911000E-03 3.300800000E-05 6.512300000E-05
300 1.549996187E+01 1.228231150E+00 1.206858431E+00 2.137271900E-02 1.228165136E+00 1.206765455E+00 2.139968100E-02 6.601400000E-05 9.297600000E-05
300 1.574996808E+01 1.241018206E+00 1.215491038E+00 2.552716800E-02 1.240890748E+00 1.215357028E+00 2.553372000E-02 1.274580000E-04 1.340100000E-04
300 1.600000000E+01 1.254874635E+00 1.224149047E+00 3.072558800E-02 1.254623765E+00 1.223963669E+00 3.066009600E-02 2.508700000E-04 1.853780000E-04
300 1.624993176E+01 1.268731199E+00 1.228926386E+00 3.980481300E-02 1.268223221E+00 1.228681363E+00 3.954185800E-02 5.079780000E-04 2.450230000E-04
300 1.649996187E+01 1.284718543E+00 1.233529957E+00 5.118858600E-02 1.283665626E+00 1.233194862E+00 5.047076400E-02 1.052917000E-03 3.350950000E-04
300 1.674996808E+01 1.302937121E+00 1.244246915E+00 5.869020600E-02 1.300737891E+00 1.243773924E+00 5.696396700E-02 2.199230000E-03 4.729910000E-04
300 1.700000000E+01 1.324146164E+00 1.262370684E+00 6.177548000E-02 1.319595941E+00 1.261579450E+00 5.801649100E-02 4.550223000E-03 7.912340000E-04
305 1.500000000E+01 1.140586701E+00 1.192135337E+00 -5.154863600E-02 1.140584569E+00 1.192095515E+00 -5.151094600E-02 2.132000000E-06 3.982200000E-05
305 1.524993176E+01 1.201444653E+00 1.202489892E+00 -1.045239000E-03 1.201415682E+00 1.202428334E+00 -1.012652000E-03 2.897100000E-05 6.155800000E-05
305 1.549996187E+01 1.226982475E+00 1.208788430E+00 1.819404500E-02 1.226919712E+00 1.208695329E+00 1.822438300E-02 6.276300000E-05 9.310100000E-05
305 1.574996808E+01 1.242243982E+00 1.217520582E+00 2.472340000E-02 1.242124197E+00 1.217389155E+00 2.473504200E-02 1.197850000E-04 1.314270000E-04
305 1.600000000E+01 1.256269778E+00 1.226060396E+00 3.020938200E-02 1.256039891E+00 1.225875929E+00 3.016396200E-02 2.298870000E-04 1.844670000E-04
305 1.624993176E+01 1.270717260E+00 1.231266634E+00 3.945062600E-02 1.270260527E+00 1.231028655E+00 3.923187200E-02 4.567330000E-04 2.379790000E-04
305 1.649996187E+01 1.286344917E+00 1.236419262E+00 4.992565500E-02 1.285408340E+00 1.236091981E+00 4.931635900E-02 9.365770000E-04 3.272810000E-04
305 1.674996808E+01 1.304254488E+00 1.246952949E+00 5.730153900E-02 1.302296777E+00 1.246496420E+00 5.580035700E-02 1.957711000E-03 4.565290000E-04
305 1.700000000E+01 1.324827286E+00 1.264475124E+00 6.035216200E-02 1.320744723E+00 1.263774799E+00 5.696992400E-02 4.082563000E-03 7.003250000E-04
310 1.500000000E+01 1.073569016E+00 1.184504410E+00 -1.109353940E-01 1.073585431E+00 1.184467980E+00 -1.108825490E-01 -1.641500000E-05 3.643000000E-05
310 1.524993176E+01 1.181178822E+00 1.202612305E+00 -2.143348300E-02 1.181157626E+00 1.202550340E+00 -2.139271400E-02 2.119600000E-05 6.196500000E-05
310 1.549996187E+01 1.222524384E+00 1.210624568E+00 1.189981600E-02 1.222464093E+00 1.210532086E+00 1.193200700E-02 6.029100000E-05 9.248200000E-05
310 1.574996808E+01 1.242626592E+00 1.219658916E+00 2.296767600E-02 1.242509444E+00 1.219522402E+00 2.298704200E-02 1.171480000E-04 1.365140000E-04
310 1.600000000E+01 1.258171276E+00 1.228393190E+00 2.977808600E-02 1.257951985E+00 1.228204762E+00 2.974722300E-02 2.192910000E-04 1.884280000E-04
310 1.624993176E+01 1.273223069E+00 1.234113876E+00 3.910919300E-02 1.272800234E+00 1.233863466E+00 3.893676800E-02 4.228350000E-04 2.504100000E-04
310 1.649996187E+01 1.288746730E+00 1.239439792E+00 4.930693800E-02 1.287898029E+00 1.239104172E+00 4.879385700E-02 8.487010000E-04 3.356200000E-04
310 1.674996808E+01 1.306417912E+00 1.249920919E+00 5.649699300E-02 1.304664008E+00 1.249462385E+00 5.520162300E-02 1.753904000E-03 4.585340000E-04
310 1.700000000E+01 1.326658665E+00 1.267432425E+00 5.922624000E-02 1.323004717E+00 1.266803500E+00 5.620121700E-02 3.653948000E-03 6.289250000E-04
315 1.500000000E+01 1.014509444E+00 1.163780318E+00 -1.492708740E-01 1.014492616E+00 1.163750742E+00 -1.492581260E-01 1.682800000E-05 2.957600000E-05
315 1.524993176E+01 1.140935182E+00 1.199981818E+00 -5.904663600E-02 1.140930762E+00 1.199918513E+00 -5.898775100E-02 4.420000000E-06 6.330500000E-05
315 1.549996187E+01 1.211520668E+00 1.211671068E+00 -1.504000000E-04 1.211464987E+00 1.211574148E+00 -1.091610000E-04 5.568100000E-05 9.692000000E-05
315 1.574996808E+01 1.241018857E+00 1.221281537E+00 1.973732000E-02 1.240901188E+00 1.221139304E+00 1.976188400E-02 1.176690000E-04 1.422330000E-04
315 1.600000000E+01 1.259655239E+00 1.230701890E+00 2.895334900E-02 1.259436971E+00 1.230505587E+00 2.893138400E-02 2.182680000E-04 1.963030000E-04
315 1.624993176E+01 1.275639362E+00 1.236736004E+00 3.890335800E-02 1.275231969E+00 1.236470429E+00 3.876154000E-02 4.073930000E-04 2.655750000E-04
315 1.649996187E+01 1.291633643E+00 1.242125603E+00 4.950804000E-02 1.290841331E+00 1.241773055E+00 4.906827600E-02 7.923120000E-04 3.525480000E-04
315 1.674996808E+01 1.309327426E+00 1.252628744E+00 5.669868200E-02 1.307727649E+00 1.252154030E+00 5.557361900E-02 1.599777000E-03 4.747140000E-04
315 1.700000000E+01 1.329468984E+00 1.270591113E+00 5.887787100E-02 1.326172590E+00 1.269935565E+00 5.623702500E-02 3.296394000E-03 6.555480000E-04
320 1.500000000E+01 1.015295842E+00 1.115178419E+00 -9.988257700E-02 1.015277237E+00 1.115167045E+00 -9.988980800E-02 1.860500000E-05 1.137400000E-05
320 1.524993176E+01 1.069515904E+00 1.191407276E+00 -1.218913720E-01 1.069543988E+00 1.191343541E+00 -1.217995530E-01 -2.808400000E-05 6.373500000E-05
