T Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.500000000E+01 1.201665763E+00 1.197230060E+00 4.435703000E-03 1.201643818E+00 1.197170867E+00 4.472951000E-03 2.194500000E-05 5.919300000E-05
290 1.549996187E+01 1.228047089E+00 1.206061683E+00 2.198540600E-02 1.227957436E+00 1.205938773E+00 2.201866300E-02 8.965300000E-05 1.229100000E-04
290 1.600000000E+01 1.253958956E+00 1.221622853E+00 3.233610300E-02 1.253604247E+00 1.221404341E+00 3.219990600E-02 3.547090000E-04 2.185120000E-04
290 1.649996187E+01 1.285124363E+00 1.229759853E+00 5.536451000E-02 1.283685578E+00 1.229363960E+00 5.432161800E-02 1.438785000E-03 3.958930000E-04
290 1.700000000E+01 1.327885779E+00 1.259021947E+00 6.886383200E-02 1.322251751E+00 1.258232384E+00 6.401936700E-02 5.634028000E-03 7.895630000E-04
295 1.500000000E+01 1.193882070E+00 1.062542967E+00 1.313391030E-01 1.193864064E+00 1.062458129E+00 1.314059350E-01 1.800600000E-05 8.483800000E-05
295 1.549996187E+01 1.228538480E+00 1.061749645E+00 1.667888350E-01 1.228459021E+00 1.061584878E+00 1.668741430E-01 7.945900000E-05 1.647670000E-04
295 1.600000000E+01 1.254547869E+00 1.061139387E+00 1.934084820E-01 1.254237076E+00 1.060856921E+00 1.933801550E-01 3.107930000E-04 2.824660000E-04
295 1.649996187E+01 1.284800678E+00 1.063695581E+00 2.211050970E-01 1.283521390E+00 1.063225010E+00 2.202963800E-01 1.279288000E-03 4.705710000E-04
295 1.700000000E+01 1.326471878E+00 1.071216122E+00 2.552557560E-01 1.321290950E+00 1.070432415E+00 2.508585350E-01 5.180928000E-03 7.837070000E-04
300 1.500000000E+01 1.176343211E+00 1.196630718E+00 -2.028750700E-02 1.176330964E+00 1.196580976E+00 -2.025001200E-02 1.224700000E-05 4.974200000E-05
300 1.549996187E+01 1.228662693E+00 1.208473210E+00 2.018948300E-02 1.228590236E+00 1.208368833E+00 2.022140300E-02 7.245700000E-05 1.043770000E-04
300 1.600000000E+01 1.255986795E+00 1.224944517E+00 3.104227800E-02 1.255711041E+00 1.224745828E+00 3.096521300E-02 2.757540000E-04 1.986890000E-04
300 1.649996187E+01 1.285551724E+00 1.233608642E+00 5.194308200E-02 1.284419298E+00 1.233267620E+00 5.115167800E-02 1.132426000E-03 3.410220000E-04
300 1.700000000E+01 1.326254774E+00 1.262254590E+00 6.400018400E-02 1.321542022E+00 1.261579819E+00 5.996220300E-02 4.712752000E-03 6.747710000E-04
305 1.500000000E+01 1.139702959E+00 1.042791432E+00 9.691152700E-02 1.139701568E+00 1.042742802E+00 9.695876600E-02 1.391000000E-06 4.863000000E-05
305 1.549996187E+01 1.227270488E+00 1.073561973E+00 1.537085150E-01 1.227202602E+00 1.073383176E+00 1.538194260E-01 6.788600000E-05 1.787970000E-04
305 1.600000000E+01 1.257656286E+00 1.075793512E+00 1.818627740E-01 1.257405288E+00 1.075466449E+00 1.819388390E-01 2.509980000E-04 3.270630000E-04
305 1.649996187E+01 1.287185140E+00 1.078912495E+00 2.082726450E-01 1.286179061E+00 1.078361472E+00 2.078175890E-01 1.006079000E-03 5.510230000E-04
305 1.700000000E+01 1.327272861E+00 1.087311503E+00 2.399613580E-01 1.323042702E+00 1.086403914E+00 2.366387880E-01 4.230159000E-03 9.075890000E-04
310 1.500000000E+01 1.070709457E+00 1.187118783E+00 -1.164093260E-01 1.070728730E+00 1.187078619E+00 -1.163498890E-01 -1.927300000E-05 4.016400000E-05
310 1.549996187E+01 1.222681444E+00 1.212171438E+00 1.051000600E-02 1.222617281E+00 1.212070006E+00 1.054727500E-02 6.416300000E-05 1.014320000E-04
