d Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.500000000E+01 1.019507588E+00 1.115389643E+00 -9.588205500E-02 1.019377119E+00 1.115341148E+00 -9.596402900E-02 1.304690000E-04 4.849500000E-05
150 1.524993176E+01 1.014154065E+00 1.193662184E+00 -1.795081190E-01 1.014010785E+00 1.193339375E+00 -1.793285900E-01 1.432800000E-04 3.228090000E-04
150 1.549996187E+01 1.165958074E+00 1.214346435E+00 -4.838836100E-02 1.165771950E+00 1.213806848E+00 -4.803489800E-02 1.861240000E-04 5.395870000E-04
150 1.574996808E+01 1.229880676E+00 1.224574065E+00 5.306611000E-03 1.229294225E+00 1.223796122E+00 5.498103000E-03 5.864510000E-04 7.779430000E-04
150 1.600000000E+01 1.258355186E+00 1.232097409E+00 2.625777700E-02 1.257244260E+00 1.230979511E+00 2.626474900E-02 1.110926000E-03 1.117898000E-03
150 1.624993176E+01 1.276878946E+00 1.235600888E+00 4.127805800E-02 1.274910349E+00 1.234195039E+00 4.071531000E-02 1.968597000E-03 1.405849000E-03
150 1.649996187E+01 1.292949375E+00 1.237583153E+00 5.536622200E-02 1.289459765E+00 1.235729961E+00 5.372980400E-02 3.489610000E-03 1.853192000E-03
150 1.674996808E+01 1.311797993E+00 1.243618492E+00 6.817950100E-02 1.305584844E+00 1.241126055E+00 6.445878900E-02 6.213149000E-03 2.492437000E-03
150 1.700000000E+01 1.331443725E+00 1.256840734E+00 7.460299100E-02 1.320555869E+00 1.253554724E+00 6.700114500E-02 1.088785600E-02 3.286010000E-03
180 1.500000000E+01 1.018009637E+00 1.101226799E+00 -8.321716200E-02 1.017906162E+00 1.101196310E+00 -8.329014800E-02 1.034750000E-04 3.048900000E-05
180 1.524993176E+01 1.012652108E+00 1.188487861E+00 -1.758357530E-01 1.012542582E+00 1.188198561E+00 -1.756559790E-01 1.095260000E-04 2.893000000E-04
180 1.549996187E+01 1.154505224E+00 1.210651490E+00 -5.614626600E-02 1.154347817E+00 1.210158928E+00 -5.581111100E-02 1.574070000E-04 4.925620000E-04
180 1.574996808E+01 1.223898899E+00 1.220807268E+00 3.091631000E-03 1.223358127E+00 1.220087219E+00 3.270908000E-03 5.407720000E-04 7.200490000E-04
180 1.600000000E+01 1.254522066E+00 1.228476653E+00 2.604541300E-02 1.253489195E+00 1.227480130E+00 2.600906500E-02 1.032871000E-03 9.965230000E-04
180 1.624993176E+01 1.273829783E+00 1.231992947E+00 4.183683600E-02 1.272003412E+00 1.230604233E+00 4.139917900E-02 1.826371000E-03 1.388714000E-03
180 1.649996187E+01 1.290812973E+00 1.234363764E+00 5.644920900E-02 1.287572058E+00 1.232563013E+00 5.500904500E-02 3.240915000E-03 1.800751000E-03
180 1.674996808E+01 1.308010899E+00 1.241264697E+00 6.674620200E-02 1.302203906E+00 1.238885284E+00 6.331862200E-02 5.806993000E-03 2.379413000E-03
180 1.700000000E+01 1.328889044E+00 1.255421795E+00 7.346724900E-02 1.318601252E+00 1.252244600E+00 6.635665200E-02 1.028779200E-02 3.177195000E-03
210 1.500000000E+01 1.016794121E+00 1.088498689E+00 -7.170456800E-02 1.016709169E+00 1.088481798E+00 -7.177262900E-02 8.495200000E-05 1.689100000E-05
210 1.524993176E+01 1.011530056E+00 1.183552767E+00 -1.720227110E-01 1.011441995E+00 1.183285998E+00 -1.718440030E-01 8.806100000E-05 2.667690000E-04
210 1.549996187E+01 1.147067077E+00 1.207607286E+00 -6.054020900E-02 1.146930540E+00 1.207146342E+00 -6.021580200E-02 1.365370000E-04 4.609440000E-04
210 1.574996808E+01 1.219189906E+00 1.218281116E+00 9.087900000E-04 1.218682036E+00 1.217600291E+00 1.081745000E-03 5.078700000E-04 6.808250000E-04
210 1.600000000E+01 1.251058619E+00 1.225595549E+00 2.546307000E-02 1.250076621E+00 1.224638482E+00 2.543813900E-02 9.819980000E-04 9.570670000E-04
210 1.624993176E+01 1.271214265E+00 1.229241332E+00 4.197293300E-02 1.269473329E+00 1.227930610E+00 4.154271900E-02 1.740936000E-03 1.310722000E-03
210 1.649996187E+01 1.288315736E+00 1.231771613E+00 5.654412300E-02 1.285222696E+00 1.230004904E+00 5.521779200E-02 3.093040000E-03 1.766709000E-03
210 1.674996808E+01 1.306021002E+00 1.239204496E+00 6.681650600E-02 1.300463427E+00 1.236861856E+00 6.360157100E-02 5.557575000E-03 2.342640000E-03
210 1.700000000E+01 1.325541014E+00 1.254364557E+00 7.117645700E-02 1.315621550E+00 1.251273257E+00 6.434829300E-02 9.919464000E-03 3.091300000E-03
240 1.500000000E+01 1.015770823E+00 1.077320812E+00 -6.154998900E-02 1.015699075E+00 1.077314476E+00 -6.161540100E-02 7.174800000E-05 6.336000000E-06
240 1.524993176E+01 1.010644426E+00 1.179014685E+00 -1.683702590E-01 1.010571356E+00 1.178764778E+00 -1.681934220E-01 7.307000000E-05 2.499070000E-04
240 1.549996187E+01 1.141046285E+00 1.204581661E+00 -6.353537600E-02 1.140926189E+00 1.204143570E+00 -6.321738100E-02 1.200960000E-04 4.380910000E-04
240 1.574996808E+01 1.216187411E+00 1.215789814E+00 3.975970000E-04 1.215702896E+00 1.215105342E+00 5.975540000E-04 4.845150000E-04 6.844720000E-04
240 1.600000000E+01 1.248259858E+00 1.223253216E+00 2.500664200E-02 1.247313915E+00 1.222324455E+00 2.498946000E-02 9.459430000E-04 9.287610000E-04
240 1.624993176E+01 1.268742584E+00 1.227037911E+00 4.170467300E-02 1.267058695E+00 1.225753215E+00 4.130548000E-02 1.683889000E-03 1.284696000E-03
240 1.649996187E+01 1.286686709E+00 1.230187944E+00 5.649876500E-02 1.283686587E+00 1.228444457E+00 5.524213000E-02 3.000122000E-03 1.743487000E-03
240 1.674996808E+01 1.304442467E+00 1.238235308E+00 6.620715900E-02 1.299035652E+00 1.235915644E+00 6.312000800E-02 5.406815000E-03 2.319664000E-03
240 1.700000000E+01 1.324405177E+00 1.253724045E+00 7.068113200E-02 1.314703026E+00 1.250647576E+00 6.405545000E-02 9.702151000E-03 3.076469000E-03
