fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
UDL0 11:21:06 314.1 36.91 1.000E+000 3.066E-001 4.025E-007 1.206E+003 2.441E+000 1.922E-008 1.855E-004 1.156E-001 1.854E-004 6.420E-006 2.996E-001 6.370E-002 1.006E-004 1.363E-002 
UDL1 11:24:44 314.2 36.9 1.000E+000 1.427E-001 6.024E-007 1.152E+003 2.363E+000 2.210E-008 1.854E-004 1.160E-001 1.854E-004 6.422E-006 2.986E-001 6.390E-002 1.003E-004 1.034E-002 
UDL2 11:27:44 314.2 36.9 1.000E+000 5.333E-001 2.959E-007 1.233E+003 2.465E+000 1.852E-008 1.854E-004 1.155E-001 1.853E-004 6.427E-006 3.003E-001 6.370E-002 1.007E-004 1.156E-002 
UDL3 11:30:58 314.1 36.91 1.000E+000 6.613E-001 2.268E-007 1.750E+003 2.638E+000 1.330E-008 1.796E-004 1.169E-001 1.795E-004 6.519E-006 3.108E-001 6.530E-002 9.967E-005 4.917E-003 
UDL4 11:34:00 314.2 36.9 1.000E+000 5.281E-001 3.008E-007 1.296E+003 2.483E+000 1.791E-008 1.839E-004 1.161E-001 1.838E-004 6.446E-006 3.021E-001 6.420E-002 1.003E-004 8.494E-003 
UDL5 11:42:44 314.4 36.88 1.000E+000 6.268E-001 2.413E-007 1.381E+003 2.532E+000 1.632E-008 1.840E-004 1.158E-001 1.839E-004 6.475E-006 3.041E-001 6.410E-002 1.009E-004 1.080E-002 
UDL6 11:46:12 314.4 36.88 1.000E+000 4.978E-001 3.095E-007 1.268E+003 2.469E+000 1.811E-008 1.848E-004 1.151E-001 1.847E-004 6.410E-006 3.015E-001 6.350E-002 1.008E-004 9.218E-003 
UDL7 11:49:30 314.4 36.88 1.000E+000 5.045E-001 2.385E-007 1.354E+003 2.540E+000 1.611E-008 1.844E-004 1.150E-001 1.843E-004 6.424E-006 3.031E-001 6.360E-002 1.008E-004 6.783E-003 
UDL8 11:53:18 314.3 36.89 1.000E+000 3.365E-001 3.649E-007 1.163E+003 2.426E+000 1.986E-008 1.863E-004 1.147E-001 1.862E-004 6.365E-006 2.982E-001 6.300E-002 1.009E-004 1.996E-002 
UDL9 11:57:02 314.3 36.89 1.000E+000 5.334E-001 3.088E-007 1.205E+003 2.454E+000 1.881E-008 1.858E-004 1.148E-001 1.857E-004 6.380E-006 2.994E-001 6.320E-002 1.008E-004 1.448E-002 
