B T nFsrh nFBsrh dnsrh nF nFB dn
1.500000000E+01 290 1.128031192E+00
1.500000000E+01 295 1.133221361E+00
1.500000000E+01 300 1.137996625E+00
1.500000000E+01 305 1.141806427E+00
1.500000000E+01 310 1.143060891E+00
1.500000000E+01 315 1.111650698E+00
1.500000000E+01 320 1.086109910E+00
1.500000000E+01 325 1.051790391E+00
1.500000000E+01 330 1.010017933E+00
1.500000000E+01 335 1.009184023E+00
1.500000000E+01 340 1.011672202E+00
1.524993176E+01 290 1.130514533E+00
1.524993176E+01 295 1.136251959E+00
1.524993176E+01 300 1.141632089E+00
1.524993176E+01 305 1.141846336E+00
1.524993176E+01 310 1.142132589E+00
1.524993176E+01 315 1.145654649E+00
1.524993176E+01 320 1.143022514E+00
1.524993176E+01 325 1.121623764E+00
1.524993176E+01 330 1.085490658E+00
1.524993176E+01 335 1.061166427E+00
1.524993176E+01 340 1.008709887E+00
1.549996187E+01 290 1.132816860E+00
1.549996187E+01 295 1.138686588E+00
1.549996187E+01 300 1.141402243E+00
1.549996187E+01 305 1.140606469E+00
1.549996187E+01 310 1.145720473E+00
1.549996187E+01 315 1.150333295E+00
1.549996187E+01 320 1.154214553E+00
1.549996187E+01 325 1.156666258E+00
1.549996187E+01 330 1.146245408E+00
1.549996187E+01 335 1.122650145E+00
1.549996187E+01 340 1.100140720E+00
1.574996808E+01 290 1.137837859E+00
1.574996808E+01 295 1.140569560E+00
1.574996808E+01 300 1.139644006E+00
1.574996808E+01 305 1.145053755E+00
1.574996808E+01 310 1.150325997E+00
1.574996808E+01 315 1.154965093E+00
1.574996808E+01 320 1.159203800E+00
1.574996808E+01 325 1.162605218E+00
1.574996808E+01 330 1.165285711E+00
1.574996808E+01 335 1.166208279E+00
1.574996808E+01 340 1.149029617E+00
1.600000000E+01 290 1.137937964E+00
1.600000000E+01 295 1.137322259E+00
1.600000000E+01 300 1.142933107E+00
1.600000000E+01 305 1.148305331E+00
1.600000000E+01 310 1.153362571E+00
1.600000000E+01 315 1.157999610E+00
1.600000000E+01 320 1.162318012E+00
1.600000000E+01 325 1.165958517E+00
1.600000000E+01 330 1.168981145E+00
1.600000000E+01 335 1.171173209E+00
1.600000000E+01 340 1.172386626E+00
1.624993176E+01 290 1.132394592E+00
1.624993176E+01 295 1.136218938E+00
1.624993176E+01 300 1.141912937E+00
1.624993176E+01 305 1.147362533E+00
1.624993176E+01 310 1.152447017E+00
1.624993176E+01 315 1.157145149E+00
1.624993176E+01 320 1.161372419E+00
1.624993176E+01 325 1.165059736E+00
1.624993176E+01 330 1.168180901E+00
1.624993176E+01 335 1.170693727E+00
1.624993176E+01 340 1.172753884E+00
1.649996187E+01 290 1.127452764E+00
1.649996187E+01 295 1.133285831E+00
1.649996187E+01 300 1.138717885E+00
1.649996187E+01 305 1.144060437E+00
1.649996187E+01 310 1.148889050E+00
1.649996187E+01 315 1.153420537E+00
1.649996187E+01 320 1.157694689E+00
1.649996187E+01 325 1.161212426E+00
1.649996187E+01 330 1.164180006E+00
1.649996187E+01 335 1.166536367E+00
1.649996187E+01 340 1.168050134E+00
1.674996808E+01 290 1.128715997E+00
1.674996808E+01 295 1.134037657E+00
1.674996808E+01 300 1.139063606E+00
1.674996808E+01 305 1.143739758E+00
1.674996808E+01 310 1.148062662E+00
1.674996808E+01 315 1.151925232E+00
1.674996808E+01 320 1.155236735E+00
1.674996808E+01 325 1.158003882E+00
1.674996808E+01 330 1.160333035E+00
1.674996808E+01 335 1.162074781E+00
1.674996808E+01 340 1.162498938E+00
1.700000000E+01 290 1.136867400E+00
1.700000000E+01 295 1.141522470E+00
1.700000000E+01 300 1.145760011E+00
1.700000000E+01 305 1.149528054E+00
1.700000000E+01 310 1.152150573E+00
1.700000000E+01 315 1.155032427E+00
1.700000000E+01 320 1.158108218E+00
1.700000000E+01 325 1.159898718E+00
1.700000000E+01 330 1.161031653E+00
1.700000000E+01 335 1.161740011E+00
1.700000000E+01 340 1.161841550E+00
