cprpf1Mn1.dat - 24.4.2024  :43002000
T=292.03 f=1000000 Vm=0.01 Im=10

cprpf1Mn2.dat - 24.4.2024  :43094000
T=292.05 f=1000000 Vm=0.01 Im=10

cprp100fn1.dat - 24.4.2024  :43186000
T=292.09 f=100000 Vm=0.01 Im=10

cprp100fn2.dat - 24.4.2024  :43276000
T=292.13 f=100000 Vm=0.01 Im=10

cprp10fn1.dat - 24.4.2024  :43372000
T=292.17 f=10000 Vm=0.01 Im=10

cprp10fn2.dat - 24.4.2024  :43464000
T=292.21 f=10000 Vm=0.01 Im=10

cprpf1Mn3.dat - 24.4.2024  :43588000
T=292.26 f=1000000 Vm=0.01 Im=10

cprpf1Mn4.dat - 24.4.2024  :43680000
T=292.29 f=1000000 Vm=0.01 Im=10

cprp100fn3.dat - 24.4.2024  :43774000
T=292.29 f=100000 Vm=0.01 Im=10

cprp100fn4.dat - 24.4.2024  :43868000
T=292.32 f=100000 Vm=0.01 Im=10

cprp10fn3.dat - 24.4.2024  :43962000
T=292.31 f=10000 Vm=0.01 Im=10

cprp10fn4.dat - 24.4.2024  :44056000
T=292.31 f=10000 Vm=0.01 Im=10

cprp0Vn1.dat - 24.4.2024  :44356000
T=292.40 f=1000000 Vm=0.01 Im=10

cprp0V4n1.dat - 24.4.2024  :44608000
T=292.47 f=1000000 Vb=0.4 Vm=0.01 Im=10

rrm1V2n1.dat - 24.4.2024  :44794000
T=292.48 f=1000000 Vb=-1.2 Vm=0.01 Im=10

rrm1Vn1.dat - 24.4.2024  :44936000
T=292.49 f=1000000 Vb=-1 Vm=0.01 Im=10

rrm0V8n1.dat - 24.4.2024  :45076000
T=292.52 f=1000000 Vb=-0.8 Vm=0.01 Im=10

rrm0V6n1.dat - 24.4.2024  :45218000
T=292.57 f=1000000 Vb=-0.6 Vm=0.01 Im=10

rrm0V4n1.dat - 24.4.2024  :45358000
T=292.59 f=1000000 Vb=-0.4 Vm=0.01 Im=10

rrm0V2n1.dat - 24.4.2024  :45500000
T=292.61 f=1000000 Vb=-0.2 Vm=0.01 Im=10

rr2V22E-16n1.dat - 24.4.2024  :45640000
T=292.59 f=1000000 Vm=0.01 Im=10

rr0V2n1.dat - 24.4.2024  :45782000
T=292.61 f=1000000 Vb=0.2 Vm=0.01 Im=10

rr0V4n1.dat - 24.4.2024  :45924000
T=292.64 f=1000000 Vb=0.4 Vm=0.01 Im=10

i1.dat - 26.4.2024  :31282000
T=292.01

i2.dat - 26.4.2024  :31316000
T=292.02

i3.dat - 26.4.2024  :31346000
T=292.01

i4.dat - 26.4.2024  :31376000
T=291.99

